 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,9,12,26,20,30,23,11
01:00 - 02:00,6,34,32,33,36,26,9
02:00 - 03:00,12,27,21,23,28,20,2
03:00 - 04:00,10,22,18,23,15,20,5
04:00 - 05:00,11,28,27,27,32,25,7
05:00 - 06:00,10,27,22,21,30,20,5
06:00 - 07:00,6,34,31,35,28,20,6
07:00 - 08:00,10,24,27,24,34,30,10
08:00 - 09:00,6,10,24,29,12,14,5
09:00 - 10:00,12,13,18,12,9,9,3
10:00 - 11:00,9,13,15,23,17,17,7
11:00 - 12:00,13,16,22,24,25,19,11
12:00 - 13:00,14,13,8,12,14,4,16
13:00 - 14:00,6,8,14,12,11,3,5
14:00 - 15:00,14,9,13,11,9,7,4
15:00 - 16:00,13,14,15,12,14,4,5
16:00 - 17:00,13,13,3,10,8,9,7
17:00 - 18:00,9,13,13,17,11,2,3
18:00 - 19:00,6,17,10,16,6,1,2
19:00 - 20:00,6,11,7,5,8,12,4
20:00 - 21:00,3,9,5,7,6,3,2
21:00 - 22:00,6,7,6,10,6,6,9
22:00 - 23:00,13,16,20,19,11,16,3
23:00 - 00:00,18,27,17,25,17,5,13
