 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.37,0.5,1.08,0.83,1.25,0.96,0.46
01:00 - 02:00,0.25,1.42,1.33,1.37,1.5,1.08,0.37
02:00 - 03:00,0.5,1.12,0.87,0.96,1.17,0.83,0.08
03:00 - 04:00,0.42,0.92,0.75,0.96,0.62,0.83,0.21
04:00 - 05:00,0.46,1.17,1.12,1.12,1.33,1.04,0.29
05:00 - 06:00,0.42,1.12,0.92,0.87,1.25,0.83,0.21
06:00 - 07:00,0.25,1.42,1.29,1.46,1.17,0.83,0.25
07:00 - 08:00,0.42,1.0,1.12,1.0,1.42,1.25,0.42
08:00 - 09:00,0.25,0.42,1.0,1.21,0.5,0.58,0.21
09:00 - 10:00,0.5,0.54,0.75,0.5,0.37,0.37,0.12
10:00 - 11:00,0.37,0.54,0.62,0.96,0.71,0.71,0.29
11:00 - 12:00,0.54,0.67,0.92,1.0,1.04,0.79,0.46
12:00 - 13:00,0.58,0.54,0.33,0.5,0.58,0.17,0.67
13:00 - 14:00,0.25,0.33,0.58,0.5,0.46,0.12,0.21
14:00 - 15:00,0.58,0.37,0.54,0.46,0.37,0.29,0.17
15:00 - 16:00,0.54,0.58,0.62,0.5,0.58,0.17,0.21
16:00 - 17:00,0.54,0.54,0.12,0.42,0.33,0.37,0.29
17:00 - 18:00,0.37,0.54,0.54,0.71,0.46,0.08,0.12
18:00 - 19:00,0.25,0.71,0.42,0.67,0.25,0.04,0.08
19:00 - 20:00,0.25,0.46,0.29,0.21,0.33,0.5,0.17
20:00 - 21:00,0.12,0.37,0.21,0.29,0.25,0.12,0.08
21:00 - 22:00,0.25,0.29,0.25,0.42,0.25,0.25,0.37
22:00 - 23:00,0.54,0.67,0.83,0.79,0.46,0.67,0.12
23:00 - 00:00,0.75,1.12,0.71,1.04,0.71,0.21,0.54
