 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,0,0,6,0
01:00 - 02:00,0,0,0,0,0,2,0
02:00 - 03:00,0,0,0,0,0,0,0
03:00 - 04:00,0,1,0,0,0,0,0
04:00 - 05:00,0,0,0,0,0,0,0
05:00 - 06:00,0,0,0,0,0,0,0
06:00 - 07:00,0,0,0,0,0,0,0
07:00 - 08:00,0,0,1,3,0,0,0
08:00 - 09:00,7,10,6,5,23,0,0
09:00 - 10:00,9,26,11,27,16,0,0
10:00 - 11:00,17,24,21,15,18,0,0
11:00 - 12:00,30,23,9,25,25,0,0
12:00 - 13:00,15,25,10,28,14,0,0
13:00 - 14:00,12,18,7,8,19,0,0
14:00 - 15:00,16,15,10,27,18,0,0
15:00 - 16:00,12,17,13,11,19,0,0
16:00 - 17:00,3,4,7,13,15,0,3
17:00 - 18:00,3,7,6,5,5,0,0
18:00 - 19:00,1,5,3,2,0,1,0
19:00 - 20:00,0,5,0,1,0,2,0
20:00 - 21:00,0,1,0,1,0,0,0
21:00 - 22:00,0,0,0,0,0,0,0
22:00 - 23:00,0,2,2,0,0,0,0
23:00 - 00:00,0,2,0,0,0,0,0
