 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.73,0.12,0.09,0.08,0.05,0.04
01:00 - 02:00,0.03,0.08,0.09,0.07,0.05,0.03,0.0
02:00 - 03:00,0.04,0.08,0.12,0.07,0.07,0.04,0.03
03:00 - 04:00,0.03,0.0,0.04,0.01,0.03,0.07,0.05
04:00 - 05:00,0.03,0.03,0.03,0.0,0.03,0.01,0.0
05:00 - 06:00,0.0,0.0,0.0,0.03,0.01,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.01,0.03,0.0
07:00 - 08:00,0.0,0.0,0.01,0.0,0.0,0.0,0.0
08:00 - 09:00,0.01,0.04,0.0,0.01,0.0,0.0,0.0
09:00 - 10:00,0.07,0.0,0.05,0.11,0.05,0.0,0.0
10:00 - 11:00,0.16,0.15,0.04,0.05,0.08,0.0,0.0
11:00 - 12:00,0.01,0.13,0.12,0.05,0.13,0.0,0.0
12:00 - 13:00,0.08,0.04,0.08,0.07,0.08,0.0,0.0
13:00 - 14:00,0.19,0.13,0.22,0.23,0.27,0.03,0.0
14:00 - 15:00,0.93,1.05,0.89,0.9,1.4,0.01,0.0
15:00 - 16:00,3.08,1.73,2.08,2.06,1.65,0.0,0.03
16:00 - 17:00,2.56,1.65,1.81,1.88,5.91,0.05,0.01
17:00 - 18:00,1.13,0.96,0.92,0.78,14.87,0.03,0.01
18:00 - 19:00,1.96,1.75,1.74,1.21,1.47,0.05,0.05
19:00 - 20:00,3.28,1.94,2.28,1.52,2.0,0.09,0.01
20:00 - 21:00,1.78,1.59,1.61,1.81,1.98,0.07,0.09
21:00 - 22:00,1.94,1.52,2.0,1.38,1.78,0.03,0.03
22:00 - 23:00,1.67,1.78,1.46,1.35,1.0,0.01,0.08
23:00 - 00:00,0.62,0.34,0.43,0.5,0.23,0.03,0.04
