 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,11,31,37,31,42,33,5
01:00 - 02:00,10,21,18,41,47,32,2
02:00 - 03:00,1,12,13,16,30,25,6
03:00 - 04:00,2,9,13,14,23,15,8
04:00 - 05:00,4,13,22,18,23,10,0
05:00 - 06:00,1,18,13,19,16,22,4
06:00 - 07:00,4,10,15,16,15,8,6
07:00 - 08:00,2,11,17,14,13,4,6
08:00 - 09:00,3,6,6,7,11,2,0
09:00 - 10:00,1,5,9,16,9,6,2
10:00 - 11:00,1,3,7,5,9,1,0
11:00 - 12:00,5,0,4,0,2,8,3
12:00 - 13:00,8,6,11,4,17,2,0
13:00 - 14:00,3,6,4,6,8,1,2
14:00 - 15:00,10,15,15,19,10,1,1
15:00 - 16:00,24,27,22,24,16,5,2
16:00 - 17:00,22,39,36,44,30,6,0
17:00 - 18:00,49,39,53,42,53,3,3
18:00 - 19:00,34,51,57,43,47,6,0
19:00 - 20:00,33,35,46,31,43,2,4
20:00 - 21:00,38,51,49,32,37,10,1
21:00 - 22:00,42,52,46,47,38,13,1
22:00 - 23:00,36,42,48,33,48,1,4
23:00 - 00:00,46,39,42,38,34,6,8
