Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
MDOAP-33,510803,MDOAP,Improvement,Closed,Fixed,13/12/2010 08:17,13/12/2010 18:33
MDOAP-31,510805,MDOAP,Bug,Closed,Fixed,13/12/2010 06:14,13/12/2010 06:19
MDOAP-15,510815,MDOAP,New Feature,Closed,Fixed,01/11/2008 10:02,01/11/2008 21:49
MDOAP-32,510804,MDOAP,Improvement,Closed,Fixed,13/12/2010 06:23,17/12/2010 21:45
MDOAP-14,510816,MDOAP,Task,Closed,Fixed,19/07/2008 07:58,19/07/2008 08:01
MDOAP-34,510802,MDOAP,Improvement,Closed,Fixed,18/12/2010 23:34,04/01/2011 22:44
MDOAP-38,510798,MDOAP,Bug,Closed,Fixed,08/01/2013 20:10,09/01/2013 07:16
MDOAP-37,510799,MDOAP,Task,Closed,Fixed,12/07/2012 00:46,12/07/2012 00:49
MDOAP-36,510800,MDOAP,Bug,Open,,24/02/2011 06:18,
MDOAP-35,510801,MDOAP,New Feature,Closed,Fixed,05/01/2011 18:28,05/01/2011 18:32
MDOAP-30,510806,MDOAP,Task,Closed,Fixed,13/12/2010 04:51,13/12/2010 05:29
MDOAP-29,510807,MDOAP,New Feature,Closed,Fixed,12/12/2010 19:34,12/12/2010 19:56
MDOAP-28,510808,MDOAP,Improvement,Closed,Fixed,23/10/2010 12:31,10/12/2010 18:51
MDOAP-27,510809,MDOAP,Bug,Closed,Fixed,17/09/2010 17:44,10/12/2010 18:34
MDOAP-26,510810,MDOAP,Bug,Closed,Fixed,15/08/2010 17:29,15/08/2010 18:12
MDOAP-25,510811,MDOAP,Bug,Closed,Fixed,30/09/2009 05:17,10/12/2010 20:22
MDOAP-24,510812,MDOAP,Bug,Closed,Fixed,30/09/2009 03:33,10/12/2010 18:26
MDOAP-23,510813,MDOAP,Bug,Closed,Fixed,25/09/2009 15:33,28/09/2009 01:49
MDOAP-22,510814,MDOAP,Bug,Closed,Fixed,25/09/2009 15:26,28/09/2009 01:13
MDOAP-13,510817,MDOAP,Bug,Closed,Fixed,18/07/2008 21:25,19/07/2008 08:02
MDOAP-12,510818,MDOAP,Improvement,Closed,Fixed,17/07/2008 05:11,17/07/2008 05:16
MDOAP-11,510819,MDOAP,Improvement,Open,,27/06/2008 19:20,
MDOAP-10,510820,MDOAP,Improvement,Closed,Fixed,20/06/2008 21:10,20/06/2008 21:16
MDOAP-9,510821,MDOAP,Improvement,Closed,Fixed,19/06/2008 05:59,27/06/2008 19:43
MDOAP-8,510822,MDOAP,Improvement,Closed,Fixed,19/06/2008 05:58,17/07/2008 04:26
MDOAP-7,510823,MDOAP,Task,Closed,Fixed,19/06/2008 05:57,23/07/2008 07:28
MDOAP-6,510824,MDOAP,Bug,Closed,Fixed,19/06/2008 05:56,19/06/2008 19:43
MDOAP-5,510825,MDOAP,Bug,Closed,Fixed,29/11/2006 18:14,27/12/2006 21:01
MDOAP-4,510826,MDOAP,New Feature,Closed,Fixed,03/11/2006 20:41,27/06/2008 19:13
MDOAP-3,510827,MDOAP,Wish,Closed,Won't Fix,09/08/2006 06:10,10/08/2006 02:03
MDOAP-2,510828,MDOAP,Bug,Closed,Fixed,09/08/2006 04:22,09/08/2006 04:47
MDOAP-1,510829,MDOAP,Improvement,Closed,Fixed,23/07/2006 00:29,17/07/2008 06:24
