Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
MPDF-51,480535,MPDF,Bug,Closed,Duplicate,31/05/2011 02:23,01/06/2011 13:16
MPDF-40,480545,MPDF,Bug,Open,,06/08/2010 15:48,
MPDF-1,480629,MPDF,Wish,Closed,Fixed,28/02/2009 06:08,07/05/2009 19:26
MPDF-60,480526,MPDF,Improvement,Closed,Fixed,22/04/2013 16:00,23/04/2013 15:23
MPDF-62,480524,MPDF,Bug,Open,,02/12/2013 02:08,
MPDF-61,480525,MPDF,Task,Closed,Fixed,30/04/2013 02:29,30/04/2013 02:41
MPDF-59,480527,MPDF,Bug,Open,,14/04/2013 03:08,
MPDF-58,480528,MPDF,Task,Closed,Fixed,11/07/2012 20:05,11/07/2012 20:18
MPDF-57,480529,MPDF,Bug,Closed,Not A Bug,03/07/2012 13:10,03/07/2012 13:32
MPDF-56,480530,MPDF,Bug,Closed,Fixed,30/05/2012 17:05,30/05/2012 17:10
MPDF-55,480531,MPDF,Bug,Reopened,,26/03/2012 23:04,
MPDF-54,480532,MPDF,Bug,Open,,06/02/2012 23:31,
MPDF-53,480533,MPDF,Improvement,Closed,Fixed,17/06/2011 01:28,21/06/2011 15:48
MPDF-52,480534,MPDF,Bug,Closed,Fixed,07/06/2011 00:26,07/06/2011 14:43
MPDF-50,480536,MPDF,Bug,Open,,20/05/2011 14:44,
MPDF-49,480537,MPDF,Task,Closed,Fixed,14/05/2011 15:09,14/05/2011 15:14
MPDF-48,480538,MPDF,Improvement,Open,,12/03/2011 17:41,
MPDF-47,480539,MPDF,Bug,Open,,13/02/2011 01:55,
MPDF-46,480540,MPDF,Task,Closed,Not A Bug,10/02/2011 19:01,07/11/2012 05:56
MPDF-45,480541,MPDF,Improvement,Closed,Fixed,24/01/2011 16:26,24/01/2011 16:29
MPDF-44,480542,MPDF,Bug,Closed,Fixed,24/01/2011 06:30,24/01/2011 06:34
MPDF-42,480543,MPDF,Bug,Closed,Fixed,20/12/2010 19:26,24/01/2011 05:30
MPDF-41,480544,MPDF,Bug,Closed,Fixed,14/09/2010 04:35,27/01/2011 21:12
MPDF-39,480546,MPDF,New Feature,Closed,Fixed,21/05/2010 22:09,21/05/2010 22:16
MPDF-14,480616,MPDF,Bug,Closed,Fixed,31/05/2009 22:01,31/05/2009 22:07
MPDF-38,480547,MPDF,Improvement,Closed,Not A Bug,31/01/2010 20:59,01/02/2010 20:48
MPDF-37,480548,MPDF,Bug,Open,,06/01/2010 01:57,
MPDF-36,480549,MPDF,Bug,Closed,Fixed,24/12/2009 04:34,24/12/2009 04:40
MPDF-35,480600,MPDF,Bug,Closed,Fixed,17/12/2009 17:02,17/12/2009 17:04
MPDF-34,480601,MPDF,Bug,Closed,Not A Bug,17/12/2009 05:38,18/12/2009 03:31
MPDF-33,480602,MPDF,Bug,Closed,Not A Bug,16/12/2009 21:09,17/12/2009 03:35
MPDF-32,480603,MPDF,Bug,Closed,Fixed,16/12/2009 05:29,14/05/2011 15:15
MPDF-13,480617,MPDF,Bug,Closed,Fixed,30/05/2009 18:42,02/06/2009 19:03
MPDF-12,480618,MPDF,Improvement,Closed,Fixed,14/05/2009 18:43,14/05/2009 18:43
MPDF-31,480604,MPDF,Bug,Closed,Fixed,02/09/2009 20:11,05/09/2009 18:13
MPDF-30,480605,MPDF,Improvement,Closed,Fixed,01/09/2009 21:01,01/09/2009 21:05
MPDF-29,480606,MPDF,Improvement,Closed,Fixed,01/09/2009 19:19,23/03/2012 15:27
MPDF-28,480607,MPDF,Bug,Closed,Fixed,09/08/2009 21:12,09/08/2009 21:23
MPDF-27,480608,MPDF,Improvement,Closed,Fixed,09/08/2009 19:31,09/08/2009 21:04
MPDF-26,480609,MPDF,Improvement,Closed,Fixed,09/08/2009 19:28,12/08/2009 18:42
MPDF-24,480611,MPDF,New Feature,Closed,Fixed,04/08/2009 22:16,04/08/2009 22:20
MPDF-23,480612,MPDF,Improvement,Closed,Fixed,28/07/2009 03:14,20/08/2009 05:56
MPDF-17,480613,MPDF,Bug,Closed,Fixed,26/06/2009 14:47,20/08/2009 17:37
MPDF-16,480614,MPDF,Wish,Closed,Fixed,26/06/2009 02:31,26/06/2009 02:39
MPDF-15,480615,MPDF,Improvement,Closed,Fixed,07/06/2009 21:35,07/06/2009 22:11
MPDF-11,480619,MPDF,Improvement,Closed,Won't Fix,06/05/2009 21:52,27/01/2011 21:14
MPDF-10,480620,MPDF,New Feature,Open,,28/04/2009 21:37,
MPDF-9,480621,MPDF,New Feature,Closed,Fixed,28/04/2009 21:34,06/05/2009 22:05
MPDF-8,480622,MPDF,New Feature,Open,,28/04/2009 21:31,
MPDF-7,480623,MPDF,Bug,Closed,Fixed,03/04/2009 19:30,11/04/2009 15:06
MPDF-6,480624,MPDF,Task,Closed,Fixed,02/04/2009 21:58,25/06/2009 16:45
MPDF-5,480625,MPDF,Improvement,Closed,Fixed,20/03/2009 04:38,08/04/2009 20:42
MPDF-4,480626,MPDF,Improvement,Closed,Fixed,19/03/2009 23:38,02/04/2009 20:18
MPDF-3,480627,MPDF,Improvement,Closed,Not A Bug,19/03/2009 23:35,20/03/2009 03:45
MPDF-2,480628,MPDF,Improvement,Closed,Fixed,19/03/2009 23:30,02/04/2009 21:58
