Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
MCASSANDRA-30,514479,MCASSANDRA,Bug,Closed,Fixed,27/09/2013 18:14,19/11/2013 08:07
MCASSANDRA-32,514477,MCASSANDRA,Improvement,Closed,Fixed,15/10/2013 08:15,19/11/2013 08:07
MCASSANDRA-31,514478,MCASSANDRA,Improvement,Closed,Fixed,27/09/2013 18:23,11/12/2013 07:27
MCASSANDRA-29,514480,MCASSANDRA,Improvement,Open,,27/09/2013 01:14,
MCASSANDRA-28,514481,MCASSANDRA,Improvement,Open,,24/09/2013 04:33,
MCASSANDRA-27,514482,MCASSANDRA,New Feature,Closed,Fixed,11/06/2013 18:12,11/06/2013 18:20
MCASSANDRA-26,514483,MCASSANDRA,Bug,Closed,Fixed,11/06/2013 10:25,11/06/2013 18:40
MCASSANDRA-25,514484,MCASSANDRA,Improvement,Closed,Fixed,20/05/2013 16:43,11/06/2013 17:41
MCASSANDRA-24,514485,MCASSANDRA,Improvement,Closed,Fixed,16/05/2013 15:15,11/12/2013 07:36
MCASSANDRA-23,514486,MCASSANDRA,Bug,Open,,14/04/2013 06:03,
MCASSANDRA-22,514487,MCASSANDRA,Improvement,Closed,Fixed,04/04/2013 00:17,11/06/2013 18:11
MCASSANDRA-21,514488,MCASSANDRA,Improvement,Closed,Fixed,14/02/2013 17:25,14/02/2013 17:25
MCASSANDRA-20,514489,MCASSANDRA,Improvement,Closed,Fixed,09/01/2013 20:45,04/02/2013 17:44
MCASSANDRA-19,514490,MCASSANDRA,Improvement,Open,,01/06/2012 08:52,
MCASSANDRA-18,514491,MCASSANDRA,New Feature,Closed,Fixed,02/05/2012 13:59,02/05/2012 16:59
MCASSANDRA-17,514492,MCASSANDRA,New Feature,Closed,Fixed,08/02/2012 00:34,11/06/2013 17:53
MCASSANDRA-16,514493,MCASSANDRA,Improvement,Closed,Duplicate,15/01/2012 04:42,11/06/2013 17:46
MCASSANDRA-15,514494,MCASSANDRA,Bug,Closed,Fixed,17/12/2011 14:11,02/05/2012 16:57
MCASSANDRA-14,514495,MCASSANDRA,Improvement,Closed,Fixed,13/10/2011 06:40,13/10/2011 06:40
MCASSANDRA-13,514496,MCASSANDRA,Improvement,Closed,Fixed,20/09/2011 22:22,20/09/2011 22:23
MCASSANDRA-12,514497,MCASSANDRA,Bug,Closed,Fixed,21/06/2011 02:52,21/06/2011 07:30
MCASSANDRA-11,514498,MCASSANDRA,New Feature,Closed,Fixed,16/06/2011 15:29,16/06/2011 15:29
MCASSANDRA-10,514499,MCASSANDRA,New Feature,Closed,Fixed,16/06/2011 15:03,16/06/2011 15:04
MCASSANDRA-9,514550,MCASSANDRA,New Feature,Closed,Fixed,02/06/2011 11:53,16/06/2011 15:02
MCASSANDRA-8,514551,MCASSANDRA,Improvement,Closed,Fixed,07/05/2011 03:36,16/06/2011 15:28
MCASSANDRA-7,514552,MCASSANDRA,New Feature,Open,,08/04/2011 18:08,
MCASSANDRA-6,514553,MCASSANDRA,Improvement,Closed,Fixed,24/03/2011 06:27,24/03/2011 06:27
MCASSANDRA-5,514554,MCASSANDRA,Improvement,Closed,Fixed,17/02/2011 20:10,17/02/2011 20:11
MCASSANDRA-4,514555,MCASSANDRA,New Feature,Open,,15/02/2011 05:09,
MCASSANDRA-3,514556,MCASSANDRA,New Feature,Open,,15/02/2011 05:08,
MCASSANDRA-2,514557,MCASSANDRA,Improvement,Closed,Fixed,15/02/2011 03:44,15/02/2011 03:47
MCASSANDRA-1,514558,MCASSANDRA,New Feature,Open,,14/02/2011 18:39,
