Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
DOXIATOOLS-41,623321,DOXIATOOLS,Task,Closed,Fixed,22/09/2012 05:42,22/09/2012 05:44
DOXIATOOLS-43,623319,DOXIATOOLS,Bug,Open,,25/06/2013 22:10,
DOXIATOOLS-42,623320,DOXIATOOLS,Task,Closed,Fixed,22/09/2012 05:42,22/09/2012 05:46
DOXIATOOLS-36,623326,DOXIATOOLS,Bug,Closed,Fixed,30/05/2011 01:16,30/05/2011 16:03
DOXIATOOLS-40,623322,DOXIATOOLS,Task,Open,,11/09/2012 01:18,
DOXIATOOLS-39,623323,DOXIATOOLS,Improvement,Open,,21/08/2012 01:08,
DOXIATOOLS-38,623324,DOXIATOOLS,Task,Closed,Fixed,04/06/2012 04:37,04/06/2012 04:43
DOXIATOOLS-37,623325,DOXIATOOLS,Task,Closed,Fixed,03/06/2012 05:59,03/06/2012 06:11
DOXIATOOLS-35,623327,DOXIATOOLS,Improvement,Closed,Fixed,21/07/2011 00:02,15/12/2011 05:50
DOXIATOOLS-34,623328,DOXIATOOLS,Improvement,Reopened,,15/12/2011 04:17,
DOXIATOOLS-33,623329,DOXIATOOLS,Bug,Open,,23/09/2011 19:54,
DOXIATOOLS-32,623330,DOXIATOOLS,Bug,Open,,19/08/2011 15:34,
DOXIATOOLS-31,623331,DOXIATOOLS,Bug,Open,,22/02/2012 21:31,
DOXIATOOLS-30,623332,DOXIATOOLS,Bug,Open,,22/02/2012 21:14,
DOXIATOOLS-29,623333,DOXIATOOLS,Bug,Open,,22/02/2012 20:58,
DOXIATOOLS-28,623334,DOXIATOOLS,Bug,Open,,29/09/2010 17:29,
DOXIATOOLS-27,623335,DOXIATOOLS,Bug,Open,,26/01/2010 13:12,
DOXIATOOLS-26,623336,DOXIATOOLS,Bug,Open,,28/12/2009 22:08,
DOXIATOOLS-25,623337,DOXIATOOLS,Improvement,Open,,18/11/2007 20:20,
DOXIATOOLS-24,623338,DOXIATOOLS,Improvement,Open,,30/07/2009 03:16,
DOXIATOOLS-23,623339,DOXIATOOLS,New Feature,Open,,10/07/2009 21:35,
DOXIATOOLS-5,623457,DOXIATOOLS,Bug,Closed,Fixed,16/02/2008 22:37,14/10/2008 20:33
DOXIATOOLS-22,623340,DOXIATOOLS,Bug,Open,,19/11/2009 16:50,
DOXIATOOLS-21,623341,DOXIATOOLS,Bug,Open,,24/07/2011 12:20,
DOXIATOOLS-20,623342,DOXIATOOLS,Bug,Open,,19/11/2009 16:42,
DOXIATOOLS-19,623343,DOXIATOOLS,Bug,Open,,18/01/2011 00:13,
DOXIATOOLS-18,623344,DOXIATOOLS,Bug,Open,,30/07/2009 15:55,
DOXIATOOLS-17,623345,DOXIATOOLS,Bug,Open,,13/06/2010 02:44,
DOXIATOOLS-16,623346,DOXIATOOLS,Bug,Closed,Fixed,23/01/2012 19:19,21/09/2012 04:30
DOXIATOOLS-15,623347,DOXIATOOLS,Bug,Closed,Fixed,13/09/2011 05:21,27/09/2011 20:07
DOXIATOOLS-14,623348,DOXIATOOLS,Improvement,Closed,Fixed,11/09/2011 03:08,11/09/2011 20:20
DOXIATOOLS-13,623349,DOXIATOOLS,Improvement,Open,,11/09/2011 02:49,
DOXIATOOLS-12,623450,DOXIATOOLS,Bug,Open,,11/09/2011 02:01,
DOXIATOOLS-11,623451,DOXIATOOLS,New Feature,Closed,Fixed,05/09/2011 04:46,06/09/2011 09:38
DOXIATOOLS-10,623452,DOXIATOOLS,New Feature,Open,,03/09/2011 19:18,
DOXIATOOLS-9,623453,DOXIATOOLS,Improvement,Open,,30/01/2008 17:20,
DOXIATOOLS-8,623454,DOXIATOOLS,New Feature,Reopened,,31/03/2008 18:33,
DOXIATOOLS-7,623455,DOXIATOOLS,New Feature,Closed,Fixed,03/03/2008 21:43,04/03/2008 08:18
DOXIATOOLS-6,623456,DOXIATOOLS,Bug,Closed,Fixed,12/03/2008 08:38,12/03/2008 16:06
DOXIATOOLS-4,623458,DOXIATOOLS,Bug,Closed,Cannot Reproduce,18/12/2008 04:22,07/01/2009 22:52
DOXIATOOLS-3,623459,DOXIATOOLS,Improvement,Closed,Fixed,23/09/2010 21:22,02/11/2010 21:35
DOXIATOOLS-2,623460,DOXIATOOLS,Improvement,Closed,Fixed,29/09/2010 17:55,29/09/2010 21:14
DOXIATOOLS-1,623461,DOXIATOOLS,Bug,Closed,Fixed,05/10/2010 22:06,05/10/2010 22:10
