Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
FEST-491,617072,FEST,New Feature,Open,,28/10/2012 00:42,
FEST-343,617320,FEST,Task,Resolved,Fixed,12/05/2010 14:02,12/05/2010 14:04
FEST-280,617433,FEST,Bug,Resolved,Fixed,21/12/2009 06:41,21/12/2009 06:42
FEST-323,617340,FEST,New Feature,Open,,30/03/2010 13:03,
FEST-302,617411,FEST,Improvement,Resolved,Fixed,01/02/2010 18:50,07/03/2010 16:19
FEST-266,617447,FEST,New Feature,Resolved,Fixed,30/11/2009 21:26,01/12/2009 21:28
FEST-335,617328,FEST,New Feature,Resolved,Fixed,09/05/2010 12:34,01/06/2010 13:04
FEST-492,617071,FEST,Bug,Open,,27/11/2012 21:44,
FEST-411,617202,FEST,Improvement,Open,,15/12/2010 16:01,
FEST-348,617315,FEST,Improvement,Resolved,Fixed,19/05/2010 01:02,20/05/2010 02:03
FEST-490,617073,FEST,Bug,Open,,15/10/2012 21:01,
FEST-489,617074,FEST,Wish,Open,,21/09/2012 11:21,
FEST-488,617075,FEST,Wish,Open,,06/09/2012 22:39,
FEST-487,617076,FEST,New Feature,Closed,Duplicate,12/06/2012 15:18,13/06/2012 16:19
FEST-486,617077,FEST,New Feature,Open,,16/05/2012 02:23,
FEST-485,617078,FEST,Improvement,Open,,11/05/2012 02:11,
FEST-484,617079,FEST,Improvement,Closed,Fixed,10/05/2012 04:14,14/05/2012 00:55
FEST-483,617080,FEST,New Feature,Open,,06/05/2012 04:56,
FEST-410,617203,FEST,Bug,Open,,13/12/2010 19:59,
FEST-482,617081,FEST,Wish,Open,,23/04/2012 23:26,
FEST-481,617082,FEST,Improvement,Resolved,Fixed,23/04/2012 12:16,05/05/2012 17:04
FEST-480,617083,FEST,Improvement,Open,,23/04/2012 12:06,
FEST-479,617084,FEST,Task,Open,,22/04/2012 21:21,
FEST-478,617085,FEST,Improvement,Resolved,Fixed,21/04/2012 22:46,29/04/2012 23:28
FEST-477,617086,FEST,New Feature,Open,,21/04/2012 20:26,
FEST-476,617087,FEST,Improvement,Resolved,Fixed,21/04/2012 15:39,24/05/2012 05:33
FEST-466,617097,FEST,Improvement,Open,,17/02/2012 20:43,
FEST-447,617116,FEST,Improvement,Resolved,Fixed,21/07/2011 14:57,30/04/2012 00:05
FEST-475,617088,FEST,New Feature,Open,,12/04/2012 04:08,
FEST-474,617089,FEST,New Feature,Resolved,Fixed,03/04/2012 02:52,03/04/2012 02:53
FEST-473,617090,FEST,New Feature,Resolved,Fixed,24/03/2012 04:22,08/04/2012 04:36
FEST-472,617091,FEST,New Feature,Resolved,Fixed,22/03/2012 23:33,28/03/2012 05:03
FEST-471,617092,FEST,Bug,Closed,Fixed,19/03/2012 06:55,20/03/2012 03:47
FEST-347,617316,FEST,Improvement,Resolved,Fixed,19/05/2010 01:00,20/05/2010 02:21
FEST-470,617093,FEST,New Feature,Closed,Fixed,17/03/2012 19:54,25/04/2012 06:59
FEST-469,617094,FEST,Bug,Closed,Not A Bug,14/03/2012 00:27,14/03/2012 20:55
FEST-468,617095,FEST,Improvement,Resolved,Fixed,08/03/2012 07:14,11/03/2012 23:10
FEST-467,617096,FEST,Improvement,Closed,Duplicate,21/02/2012 23:49,24/02/2012 18:13
FEST-465,617098,FEST,Improvement,Resolved,Fixed,10/02/2012 18:47,09/03/2012 05:54
FEST-464,617099,FEST,Bug,Resolved,Fixed,02/02/2012 20:14,06/02/2012 06:18
FEST-463,617100,FEST,Improvement,Open,,26/01/2012 06:06,
FEST-462,617101,FEST,New Feature,Resolved,Fixed,24/01/2012 05:11,24/01/2012 05:33
FEST-461,617102,FEST,New Feature,Open,,27/12/2011 19:54,
FEST-460,617103,FEST,Bug,Open,,22/12/2011 08:18,
FEST-459,617104,FEST,Task,Resolved,Fixed,26/11/2011 18:29,12/02/2012 23:58
FEST-458,617105,FEST,Task,Closed,Fixed,26/11/2011 18:26,22/04/2012 21:19
FEST-457,617106,FEST,Improvement,Open,,23/11/2011 13:48,
FEST-456,617107,FEST,Test,Open,,21/11/2011 14:33,
FEST-455,617108,FEST,Bug,Open,,18/11/2011 18:51,
FEST-454,617109,FEST,Improvement,Open,,12/11/2011 01:13,
FEST-448,617115,FEST,Task,Resolved,Fixed,25/07/2011 00:04,25/07/2011 00:21
FEST-453,617110,FEST,New Feature,Open,,06/11/2011 06:41,
FEST-452,617111,FEST,Bug,Open,,13/10/2011 03:57,
FEST-451,617112,FEST,Bug,Open,,15/08/2011 08:30,
FEST-450,617113,FEST,New Feature,Open,,04/08/2011 08:16,
FEST-449,617114,FEST,Improvement,Resolved,Fixed,03/08/2011 03:56,26/09/2011 02:39
FEST-446,617117,FEST,Bug,Open,,21/07/2011 09:27,
FEST-444,617119,FEST,Task,Resolved,Fixed,13/07/2011 19:39,04/08/2011 03:08
FEST-443,617120,FEST,Task,Open,,13/07/2011 19:23,
FEST-442,617121,FEST,New Feature,Open,,01/07/2011 22:29,
FEST-441,617122,FEST,Bug,Open,,01/07/2011 20:49,
FEST-440,617123,FEST,New Feature,Open,,18/05/2011 05:36,
FEST-439,617124,FEST,Bug,Closed,Won't Fix,05/05/2011 00:49,09/05/2011 04:04
FEST-346,617317,FEST,Bug,Open,,18/05/2010 17:07,
FEST-438,617125,FEST,Bug,Open,,16/04/2011 20:46,
FEST-437,617126,FEST,Bug,Resolved,Fixed,15/04/2011 22:01,24/07/2011 23:27
FEST-436,617127,FEST,Bug,Open,,08/04/2011 15:29,
FEST-435,617128,FEST,Bug,Open,,28/03/2011 18:18,
FEST-434,617129,FEST,Improvement,Open,,21/03/2011 04:17,
FEST-433,617130,FEST,Bug,Open,,14/03/2011 22:41,
FEST-432,617131,FEST,Improvement,Open,,12/03/2011 17:06,
FEST-431,617132,FEST,Improvement,Resolved,Cannot Reproduce,08/03/2011 21:26,09/03/2011 14:41
FEST-430,617133,FEST,New Feature,Resolved,Fixed,07/03/2011 17:07,28/03/2011 04:24
FEST-429,617134,FEST,Bug,Open,,01/03/2011 18:15,
FEST-428,617135,FEST,Bug,Open,,10/02/2011 03:50,
FEST-427,617136,FEST,New Feature,Open,,03/02/2011 22:13,
FEST-426,617137,FEST,Bug,Open,,02/02/2011 14:10,
FEST-425,617138,FEST,Bug,Resolved,Not A Bug,28/01/2011 23:31,06/02/2011 22:57
FEST-424,617139,FEST,New Feature,Open,,23/01/2011 05:13,
FEST-423,617140,FEST,Improvement,Resolved,Fixed,23/01/2011 03:03,31/01/2011 06:01
FEST-422,617141,FEST,Bug,Open,,20/01/2011 16:34,
FEST-282,617431,FEST,New Feature,Open,,27/12/2009 07:06,
FEST-421,617142,FEST,Bug,Open,,18/01/2011 16:06,
FEST-420,617143,FEST,Improvement,Reopened,,17/01/2011 00:56,
FEST-419,617144,FEST,Wish,Open,,14/01/2011 23:52,
FEST-418,617145,FEST,New Feature,Open,,14/01/2011 17:58,
FEST-417,617146,FEST,New Feature,Open,,14/01/2011 17:47,
FEST-416,617147,FEST,Bug,Resolved,Fixed,13/01/2011 15:15,26/01/2011 07:48
FEST-415,617148,FEST,Bug,Resolved,Fixed,12/01/2011 10:25,30/01/2011 22:08
FEST-414,617149,FEST,Bug,Resolved,Fixed,08/01/2011 20:13,25/02/2011 06:57
FEST-413,617200,FEST,Improvement,Resolved,Fixed,05/01/2011 14:53,10/01/2011 23:08
FEST-412,617201,FEST,Bug,Open,,15/12/2010 16:09,
FEST-409,617204,FEST,Improvement,Open,,11/12/2010 08:34,
FEST-408,617205,FEST,Bug,Open,,09/12/2010 18:50,
FEST-407,617206,FEST,New Feature,In Progress,,05/12/2010 00:50,
FEST-406,617207,FEST,New Feature,Resolved,Fixed,19/11/2010 00:37,06/02/2011 22:56
FEST-328,617335,FEST,New Feature,Resolved,Fixed,13/04/2010 17:21,09/06/2010 13:07
FEST-405,617208,FEST,Improvement,Open,,17/11/2010 00:12,
FEST-404,617209,FEST,New Feature,Resolved,Fixed,15/11/2010 04:46,06/05/2012 01:01
FEST-403,617210,FEST,Improvement,Open,,15/11/2010 03:47,
FEST-402,617211,FEST,Bug,Resolved,Fixed,15/11/2010 03:43,16/11/2010 03:42
FEST-401,617212,FEST,New Feature,Open,,05/11/2010 02:14,
FEST-400,617213,FEST,New Feature,Resolved,Fixed,10/10/2010 05:30,10/11/2010 06:28
FEST-399,617214,FEST,Improvement,Open,,04/10/2010 19:36,
FEST-372,617241,FEST,Improvement,Resolved,Fixed,08/07/2010 06:58,28/07/2010 15:16
FEST-398,617215,FEST,Improvement,Open,,28/09/2010 21:00,
FEST-397,617216,FEST,Bug,Open,,21/09/2010 20:34,
FEST-396,617217,FEST,Bug,Open,,14/09/2010 20:53,
FEST-395,617218,FEST,Improvement,Open,,08/09/2010 11:35,
FEST-394,617219,FEST,Bug,Open,,08/09/2010 11:10,
FEST-393,617220,FEST,Improvement,Closed,Duplicate,04/09/2010 20:53,05/02/2011 06:35
FEST-392,617221,FEST,Improvement,Open,,02/09/2010 22:16,
FEST-391,617222,FEST,Improvement,Resolved,Not A Bug,02/09/2010 17:16,04/09/2010 20:35
FEST-390,617223,FEST,Bug,Open,,02/09/2010 16:38,
FEST-351,617312,FEST,New Feature,Resolved,Fixed,22/05/2010 06:38,22/05/2010 06:48
FEST-389,617224,FEST,Bug,Resolved,Cannot Reproduce,02/09/2010 03:24,06/01/2011 09:25
FEST-388,617225,FEST,Improvement,Open,,01/09/2010 15:37,
FEST-387,617226,FEST,Wish,Resolved,Fixed,01/09/2010 15:11,25/07/2011 00:35
FEST-386,617227,FEST,Bug,Open,,01/09/2010 02:03,
FEST-385,617228,FEST,Bug,Open,,28/08/2010 03:35,
FEST-350,617313,FEST,Task,Resolved,Fixed,21/05/2010 08:19,21/05/2010 08:37
FEST-384,617229,FEST,New Feature,Open,,26/08/2010 23:38,
FEST-383,617230,FEST,Wish,Open,,26/08/2010 02:36,
FEST-382,617231,FEST,Bug,Open,,18/08/2010 17:12,
FEST-381,617232,FEST,New Feature,Resolved,Fixed,13/08/2010 14:44,31/12/2010 23:49
FEST-380,617233,FEST,Bug,Open,,12/08/2010 03:59,
FEST-373,617240,FEST,New Feature,Resolved,Fixed,08/07/2010 18:29,27/07/2010 09:47
FEST-345,617318,FEST,Bug,Resolved,Fixed,14/05/2010 20:51,14/05/2010 21:00
FEST-379,617234,FEST,Bug,Open,,07/08/2010 03:17,
FEST-378,617235,FEST,Bug,Resolved,Fixed,06/08/2010 09:38,07/09/2010 12:29
FEST-377,617236,FEST,Bug,Open,,06/08/2010 09:33,
FEST-376,617237,FEST,Bug,Resolved,Fixed,25/07/2010 19:23,15/11/2010 03:55
FEST-375,617238,FEST,Improvement,Open,,24/07/2010 08:09,
FEST-374,617239,FEST,New Feature,Open,,12/07/2010 16:31,
FEST-371,617242,FEST,New Feature,Resolved,Fixed,06/07/2010 00:50,21/03/2012 05:28
FEST-370,617243,FEST,New Feature,Closed,Duplicate,06/07/2010 00:49,18/03/2012 00:31
FEST-369,617244,FEST,New Feature,Resolved,Fixed,05/07/2010 06:15,14/07/2010 14:13
FEST-368,617245,FEST,Bug,Open,,29/06/2010 19:11,
FEST-367,617246,FEST,Bug,Resolved,Fixed,28/06/2010 12:21,28/06/2010 13:10
FEST-366,617247,FEST,Bug,Open,,25/06/2010 11:31,
FEST-365,617248,FEST,Bug,Resolved,Fixed,17/06/2010 20:48,22/06/2010 13:00
FEST-364,617249,FEST,Improvement,Resolved,Fixed,17/06/2010 12:38,26/01/2011 07:54
FEST-363,617300,FEST,Bug,Resolved,Fixed,08/06/2010 17:34,20/05/2012 16:31
FEST-362,617301,FEST,Bug,Open,,07/06/2010 17:34,
FEST-349,617314,FEST,New Feature,Resolved,Fixed,21/05/2010 05:59,01/06/2010 13:04
FEST-344,617319,FEST,Task,Resolved,Fixed,12/05/2010 14:03,12/05/2010 14:04
FEST-361,617302,FEST,Improvement,Open,,06/06/2010 03:18,
FEST-359,617304,FEST,Improvement,Resolved,Fixed,02/06/2010 18:55,24/07/2010 08:42
FEST-358,617305,FEST,New Feature,Resolved,Fixed,31/05/2010 03:17,03/06/2012 02:53
FEST-357,617306,FEST,Task,Resolved,Fixed,31/05/2010 03:04,15/11/2010 03:51
FEST-356,617307,FEST,New Feature,Resolved,Fixed,29/05/2010 03:32,01/03/2011 07:56
FEST-355,617308,FEST,Improvement,Resolved,Fixed,28/05/2010 22:39,01/06/2010 13:30
FEST-354,617309,FEST,New Feature,Resolved,Fixed,25/05/2010 21:55,26/05/2010 06:49
FEST-353,617310,FEST,New Feature,Resolved,Fixed,25/05/2010 04:54,01/06/2010 13:03
FEST-352,617311,FEST,New Feature,In Progress,,22/05/2010 06:54,
FEST-342,617321,FEST,Bug,Resolved,Fixed,12/05/2010 14:02,12/05/2010 14:05
FEST-341,617322,FEST,Bug,Resolved,Fixed,12/05/2010 10:42,20/05/2010 02:13
FEST-340,617323,FEST,New Feature,Open,,11/05/2010 01:19,
FEST-339,617324,FEST,New Feature,Resolved,Fixed,11/05/2010 01:14,14/05/2010 21:55
FEST-338,617325,FEST,New Feature,Open,,11/05/2010 01:10,
FEST-337,617326,FEST,New Feature,Open,,11/05/2010 01:07,
FEST-336,617327,FEST,New Feature,In Progress,,11/05/2010 01:06,
FEST-334,617329,FEST,Improvement,Resolved,Fixed,07/05/2010 05:43,29/07/2010 07:50
FEST-333,617330,FEST,Bug,Open,,30/04/2010 19:58,
FEST-332,617331,FEST,Bug,Resolved,Fixed,26/04/2010 10:44,16/11/2010 03:42
FEST-331,617332,FEST,Bug,Resolved,Fixed,21/04/2010 21:36,22/04/2010 10:27
FEST-330,617333,FEST,Test,Resolved,Won't Fix,20/04/2010 04:21,09/03/2011 00:49
FEST-329,617334,FEST,Bug,Resolved,Fixed,19/04/2010 20:08,03/06/2010 12:28
FEST-327,617336,FEST,Improvement,Resolved,Fixed,13/04/2010 03:53,30/01/2011 22:12
FEST-326,617337,FEST,Improvement,Resolved,Fixed,11/04/2010 19:11,11/04/2010 19:53
FEST-325,617338,FEST,Bug,Open,,06/04/2010 17:29,
FEST-324,617339,FEST,New Feature,Resolved,Fixed,05/04/2010 21:57,29/07/2010 08:12
FEST-322,617341,FEST,Improvement,Resolved,Fixed,24/03/2010 22:39,25/03/2010 13:16
FEST-321,617342,FEST,Bug,Resolved,Fixed,23/03/2010 23:16,26/03/2010 22:41
FEST-320,617343,FEST,Bug,Open,,22/03/2010 19:06,
FEST-319,617344,FEST,New Feature,Resolved,Fixed,15/03/2010 22:40,20/04/2010 12:19
FEST-318,617345,FEST,Bug,Resolved,Fixed,15/03/2010 22:38,29/03/2010 22:20
FEST-317,617346,FEST,Wish,Open,,11/03/2010 00:22,
FEST-316,617347,FEST,New Feature,In Progress,,08/03/2010 20:17,
FEST-315,617348,FEST,New Feature,Resolved,Fixed,08/03/2010 06:21,15/03/2010 22:18
FEST-314,617349,FEST,New Feature,Resolved,Fixed,01/03/2010 04:42,19/05/2010 22:01
FEST-313,617400,FEST,Task,Reopened,,01/03/2010 01:26,
FEST-312,617401,FEST,Improvement,Resolved,Fixed,26/02/2010 06:44,07/03/2010 15:16
FEST-311,617402,FEST,Improvement,Resolved,Fixed,24/02/2010 22:05,07/03/2010 17:03
FEST-310,617403,FEST,Improvement,Resolved,Fixed,16/02/2010 04:00,16/02/2010 04:01
FEST-309,617404,FEST,Improvement,Resolved,Fixed,15/02/2010 16:52,08/03/2010 03:04
FEST-308,617405,FEST,Improvement,Open,,08/02/2010 05:57,
FEST-307,617406,FEST,Bug,Resolved,Fixed,08/02/2010 02:21,30/06/2010 18:06
FEST-306,617407,FEST,Improvement,Resolved,Fixed,05/02/2010 19:13,08/03/2010 07:46
FEST-305,617408,FEST,Bug,Resolved,Fixed,05/02/2010 12:13,06/02/2010 03:16
FEST-304,617409,FEST,Improvement,Resolved,Fixed,04/02/2010 17:22,07/03/2010 16:45
FEST-303,617410,FEST,Bug,Open,,02/02/2010 19:40,
FEST-301,617412,FEST,New Feature,Open,,29/01/2010 19:18,
FEST-299,617414,FEST,Bug,Resolved,Fixed,29/01/2010 00:57,07/02/2010 06:59
FEST-298,617415,FEST,New Feature,Open,,29/01/2010 00:26,
FEST-297,617416,FEST,Bug,Resolved,Fixed,28/01/2010 01:13,13/02/2010 14:50
FEST-296,617417,FEST,Improvement,Open,,24/01/2010 18:51,
FEST-295,617418,FEST,Improvement,Open,,24/01/2010 18:42,
FEST-294,617419,FEST,Bug,Resolved,Fixed,24/01/2010 17:08,24/01/2010 17:08
FEST-293,617420,FEST,Bug,Resolved,Fixed,21/01/2010 10:46,08/02/2010 09:27
