 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.08,1.04,1.54,1.51,1.29,1.37,0.1
01:00 - 02:00,0.06,0.81,1.0,1.16,0.95,1.18,0.04
02:00 - 03:00,0.1,0.85,0.85,0.68,0.81,0.54,0.08
03:00 - 04:00,0.02,0.85,0.68,1.12,0.69,0.79,0.0
04:00 - 05:00,0.04,1.0,1.39,1.25,1.25,0.79,0.06
05:00 - 06:00,0.12,0.66,0.75,0.79,0.85,0.6,0.02
06:00 - 07:00,0.19,0.52,0.77,0.44,0.5,0.25,0.06
07:00 - 08:00,0.23,0.56,0.48,0.5,0.48,0.12,0.02
08:00 - 09:00,0.15,0.33,0.31,0.31,0.17,0.12,0.06
09:00 - 10:00,0.17,0.27,0.35,0.19,0.41,0.08,0.02
10:00 - 11:00,0.12,0.25,0.29,0.27,0.31,0.06,0.06
11:00 - 12:00,0.33,0.41,0.52,0.42,0.35,0.02,0.02
12:00 - 13:00,0.25,0.33,0.29,0.23,0.19,0.06,0.06
13:00 - 14:00,0.23,0.5,0.31,0.5,0.39,0.02,0.02
14:00 - 15:00,0.33,0.89,0.31,0.54,0.5,0.04,0.0
15:00 - 16:00,0.54,1.04,0.73,0.83,0.68,0.04,0.06
16:00 - 17:00,0.64,0.68,1.0,0.66,0.89,0.02,0.04
17:00 - 18:00,0.83,0.66,1.1,0.98,0.81,0.02,0.0
18:00 - 19:00,0.91,0.95,0.87,1.08,0.66,0.04,0.04
19:00 - 20:00,1.0,1.29,1.1,1.16,1.29,0.06,0.04
20:00 - 21:00,0.95,1.33,1.39,1.58,1.29,0.06,0.04
21:00 - 22:00,1.31,1.41,1.74,1.54,1.16,0.1,0.0
22:00 - 23:00,1.14,1.76,1.8,1.72,1.47,0.02,0.08
23:00 - 00:00,1.47,1.64,1.74,2.01,1.25,0.04,0.06
