 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,2,2,1,2
01:00 - 02:00,1,0,3,1,1,0,4
02:00 - 03:00,2,0,1,0,2,1,2
03:00 - 04:00,2,0,2,1,5,4,10
04:00 - 05:00,3,2,1,6,6,4,0
05:00 - 06:00,2,2,6,4,1,6,6
06:00 - 07:00,3,1,2,6,4,6,6
07:00 - 08:00,3,2,11,5,5,2,4
08:00 - 09:00,1,2,9,7,6,1,0
09:00 - 10:00,5,7,9,6,4,2,8
10:00 - 11:00,23,15,1,3,5,4,0
11:00 - 12:00,4,4,3,6,4,10,5
12:00 - 13:00,2,1,2,23,2,1,4
13:00 - 14:00,4,0,1,5,3,1,4
14:00 - 15:00,0,3,6,0,2,6,3
15:00 - 16:00,1,1,1,1,2,2,1
16:00 - 17:00,0,2,7,1,2,0,1
17:00 - 18:00,1,4,3,3,1,3,1
18:00 - 19:00,2,0,2,1,2,1,2
19:00 - 20:00,0,0,3,4,5,1,2
20:00 - 21:00,3,2,3,8,5,0,1
21:00 - 22:00,1,0,6,3,5,6,4
22:00 - 23:00,3,4,2,3,4,14,1
23:00 - 00:00,0,1,0,2,1,1,1
