 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,64,133,131,93,130,36,6
01:00 - 02:00,68,137,112,88,124,28,2
02:00 - 03:00,77,74,139,133,102,14,2
03:00 - 04:00,77,94,123,112,124,8,13
04:00 - 05:00,72,81,108,92,88,5,10
05:00 - 06:00,94,114,154,102,135,13,11
06:00 - 07:00,112,112,96,105,77,9,7
07:00 - 08:00,77,125,94,94,92,13,5
08:00 - 09:00,85,93,98,111,94,11,10
09:00 - 10:00,93,113,98,125,95,8,12
10:00 - 11:00,95,97,87,119,86,8,10
11:00 - 12:00,91,83,80,99,85,3,12
12:00 - 13:00,74,94,84,92,75,5,2
13:00 - 14:00,108,92,103,101,93,7,9
14:00 - 15:00,119,126,137,144,135,5,7
15:00 - 16:00,150,142,158,148,127,13,6
16:00 - 17:00,136,113,139,135,109,10,6
17:00 - 18:00,106,109,114,109,97,7,5
18:00 - 19:00,85,101,100,78,89,10,5
19:00 - 20:00,100,95,116,95,83,10,8
20:00 - 21:00,93,100,72,91,91,14,11
21:00 - 22:00,103,96,91,107,67,12,13
22:00 - 23:00,97,113,96,114,64,6,31
23:00 - 00:00,123,107,99,99,29,10,45
