 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,10,7,7,3,0,0
01:00 - 02:00,12,15,11,10,15,5,2
02:00 - 03:00,21,23,10,172,20,3,0
03:00 - 04:00,13,19,10,9,5,0,1
04:00 - 05:00,8,11,2,6,7,2,3
05:00 - 06:00,26,14,20,21,2,1,7
06:00 - 07:00,57,26,51,42,8,0,14
07:00 - 08:00,148,68,78,106,19,0,37
08:00 - 09:00,194,110,182,152,29,1,49
09:00 - 10:00,296,154,102,118,27,1,53
10:00 - 11:00,194,103,106,96,40,1,44
11:00 - 12:00,156,131,103,77,38,0,37
12:00 - 13:00,257,122,281,147,38,3,54
13:00 - 14:00,264,383,197,133,40,1,43
14:00 - 15:00,233,262,402,117,41,3,34
15:00 - 16:00,136,115,90,94,45,2,29
16:00 - 17:00,55,99,80,47,20,1,18
17:00 - 18:00,30,43,80,51,21,1,13
18:00 - 19:00,31,34,48,33,16,2,12
19:00 - 20:00,37,52,278,29,22,3,4
20:00 - 21:00,17,34,162,21,19,0,0
21:00 - 22:00,18,25,14,32,17,0,5
22:00 - 23:00,14,27,8,7,7,0,1
23:00 - 00:00,4,12,10,9,4,0,1
