 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1.43,2.33,0.86,0.88,1.64,0.12,0.02
01:00 - 02:00,0.93,0.79,1.24,0.62,0.52,0.05,0.17
02:00 - 03:00,0.38,1.24,1.26,0.6,0.86,0.19,0.0
03:00 - 04:00,0.79,1.45,1.0,2.98,1.05,0.0,0.05
04:00 - 05:00,1.74,0.86,0.83,1.05,1.21,0.07,0.0
05:00 - 06:00,0.74,0.98,1.02,0.79,1.07,0.0,0.0
06:00 - 07:00,1.24,0.69,1.0,0.4,0.55,0.0,0.02
07:00 - 08:00,0.55,0.76,0.57,0.17,0.48,0.02,0.07
08:00 - 09:00,0.26,0.31,0.45,0.31,0.14,0.05,0.0
09:00 - 10:00,0.24,0.21,0.91,0.19,0.19,0.0,0.0
10:00 - 11:00,0.26,0.26,0.38,0.19,0.31,0.0,0.0
11:00 - 12:00,0.14,0.5,0.26,0.14,0.14,0.0,0.07
12:00 - 13:00,0.21,0.36,0.29,0.31,0.12,0.0,0.02
13:00 - 14:00,0.1,0.45,0.29,0.24,0.14,0.0,0.02
14:00 - 15:00,0.24,0.14,0.07,0.31,0.14,0.0,0.0
15:00 - 16:00,0.05,0.29,0.02,0.19,0.05,0.0,0.05
16:00 - 17:00,0.12,0.07,0.14,0.38,0.1,0.0,0.0
17:00 - 18:00,0.19,0.07,0.21,0.05,0.07,0.0,0.02
18:00 - 19:00,0.07,0.07,0.02,0.1,0.07,0.05,0.0
19:00 - 20:00,0.05,0.05,0.02,0.05,0.0,0.02,0.0
20:00 - 21:00,0.05,0.07,0.05,0.02,0.07,0.02,0.0
21:00 - 22:00,0.07,0.1,0.29,0.1,0.0,0.0,0.05
22:00 - 23:00,39.88,0.4,0.43,0.45,0.02,0.0,0.24
23:00 - 00:00,1.14,0.67,0.95,1.38,0.02,0.0,1.17
