 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,9,17,11,21,3,0
01:00 - 02:00,2,3,4,20,9,3,0
02:00 - 03:00,0,3,7,9,6,0,3
03:00 - 04:00,0,4,5,4,3,3,0
04:00 - 05:00,13,23,7,13,4,8,0
05:00 - 06:00,5,10,10,2,11,1,7
06:00 - 07:00,2,1,8,3,3,0,1
07:00 - 08:00,4,5,16,8,9,0,3
08:00 - 09:00,11,9,22,21,8,1,0
09:00 - 10:00,26,28,31,15,27,1,1
10:00 - 11:00,24,20,23,27,28,1,1
11:00 - 12:00,38,19,28,24,45,2,4
12:00 - 13:00,17,34,42,36,29,1,1
13:00 - 14:00,25,31,29,37,28,1,1
14:00 - 15:00,56,31,40,26,28,1,2
15:00 - 16:00,54,42,65,55,38,1,2
16:00 - 17:00,34,31,30,50,50,0,3
17:00 - 18:00,18,35,35,31,32,10,3
18:00 - 19:00,34,17,27,24,32,2,2
19:00 - 20:00,23,13,21,12,6,3,3
20:00 - 21:00,19,12,9,17,10,2,0
21:00 - 22:00,27,13,13,18,7,3,1
22:00 - 23:00,8,10,13,19,15,3,5
23:00 - 00:00,6,10,25,21,13,1,1
