 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.2,0.82,0.41,0.61,0.2,0.0,0.0
01:00 - 02:00,0.41,0.2,0.0,0.41,0.82,0.2,0.0
02:00 - 03:00,0.2,0.41,0.41,0.0,0.61,0.0,0.0
03:00 - 04:00,0.2,0.61,0.41,0.41,1.84,0.0,0.0
04:00 - 05:00,0.2,0.61,0.82,0.61,1.43,0.0,0.0
05:00 - 06:00,1.64,1.43,0.41,0.61,1.02,0.0,0.0
06:00 - 07:00,1.84,1.84,1.02,1.23,1.23,0.0,0.0
07:00 - 08:00,2.86,1.23,0.41,1.43,0.61,0.0,0.0
08:00 - 09:00,1.02,3.89,0.82,1.64,1.23,0.41,0.0
09:00 - 10:00,1.23,1.02,0.82,3.68,0.82,0.0,0.0
10:00 - 11:00,2.45,4.09,2.04,1.02,1.02,0.41,0.0
11:00 - 12:00,1.43,4.29,3.48,0.41,0.61,0.0,0.0
12:00 - 13:00,4.5,3.27,2.04,1.23,1.23,0.0,0.0
13:00 - 14:00,2.86,0.61,1.43,1.23,1.23,0.0,0.0
14:00 - 15:00,1.02,1.02,0.82,0.82,1.43,0.0,0.0
15:00 - 16:00,0.41,0.2,0.61,0.41,0.0,0.0,0.0
16:00 - 17:00,0.0,0.41,1.23,0.2,0.2,0.0,0.0
17:00 - 18:00,0.0,0.41,0.0,0.0,0.0,0.0,0.0
18:00 - 19:00,0.0,0.2,0.0,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,0.0,0.0,0.2,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.2,0.0,0.0,0.0,0.0
22:00 - 23:00,0.2,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.2,0.2,0.0,0.2,0.0,0.0,0.0
