 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2.69,1.28,0.13,0.38,1.41,1.03,0.26
01:00 - 02:00,2.31,1.79,0.77,0.26,0.26,0.51,0.38
02:00 - 03:00,0.77,0.38,1.15,0.38,0.51,0.26,0.38
03:00 - 04:00,0.51,0.38,1.03,0.64,0.9,0.38,0.51
04:00 - 05:00,0.51,0.64,0.38,0.26,0.38,0.51,0.64
05:00 - 06:00,2.18,0.51,0.26,0.51,0.13,0.38,0.26
06:00 - 07:00,0.64,0.51,0.51,0.38,0.77,0.9,0.13
07:00 - 08:00,0.26,0.51,0.51,0.38,0.38,0.0,0.64
08:00 - 09:00,0.51,0.51,0.38,0.26,1.28,0.13,0.26
09:00 - 10:00,0.0,0.51,0.64,0.77,0.0,0.77,0.13
10:00 - 11:00,0.26,0.13,0.64,0.64,0.64,0.13,0.0
11:00 - 12:00,0.13,0.38,0.77,0.38,0.51,0.26,0.13
12:00 - 13:00,0.26,0.13,0.38,0.26,0.26,0.77,0.26
13:00 - 14:00,0.51,0.26,1.03,0.38,0.26,0.38,0.38
14:00 - 15:00,0.9,0.13,1.15,0.13,0.64,0.0,1.28
15:00 - 16:00,0.9,0.9,0.77,0.77,1.28,0.77,0.51
16:00 - 17:00,1.15,0.77,0.64,0.38,0.26,0.38,0.64
17:00 - 18:00,1.54,0.9,0.0,1.41,0.26,0.77,0.51
18:00 - 19:00,0.26,0.26,0.64,1.15,0.38,0.38,0.64
19:00 - 20:00,0.64,0.77,0.9,0.51,0.51,0.51,0.51
20:00 - 21:00,0.9,1.15,0.26,1.15,0.26,0.26,0.26
21:00 - 22:00,0.64,0.51,0.77,1.15,0.51,0.51,0.38
22:00 - 23:00,0.26,0.9,1.79,0.26,0.77,0.64,0.0
23:00 - 00:00,0.13,0.77,0.64,0.9,0.77,1.67,1.54
