 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.38,0.95,1.52,1.23,0.95,1.61,0.09
01:00 - 02:00,0.0,0.57,0.76,0.57,0.57,0.38,0.0
02:00 - 03:00,0.28,0.57,0.0,0.09,0.38,0.85,0.0
03:00 - 04:00,0.09,0.57,0.19,0.47,0.09,0.09,0.19
04:00 - 05:00,0.09,0.47,0.38,0.19,0.28,0.09,0.09
05:00 - 06:00,0.19,0.09,0.57,0.57,0.28,0.28,0.0
06:00 - 07:00,0.19,0.28,0.19,0.09,1.42,0.28,0.0
07:00 - 08:00,0.09,0.09,1.61,0.0,0.0,0.09,0.0
08:00 - 09:00,0.0,0.09,0.09,0.19,0.19,0.57,0.0
09:00 - 10:00,0.0,0.57,0.28,0.38,0.0,0.0,0.0
10:00 - 11:00,0.19,0.09,0.0,0.0,0.0,0.0,0.0
11:00 - 12:00,0.0,0.0,0.0,0.0,0.19,0.0,0.0
12:00 - 13:00,0.0,0.0,0.0,0.0,0.09,0.0,0.0
13:00 - 14:00,0.09,0.0,0.09,0.19,0.0,0.0,0.0
14:00 - 15:00,0.09,0.0,0.38,0.0,0.19,0.0,0.0
15:00 - 16:00,0.19,0.19,0.38,0.19,0.19,0.0,0.0
16:00 - 17:00,1.14,1.23,0.95,0.57,1.14,0.0,0.09
17:00 - 18:00,1.04,1.42,1.23,1.9,1.52,0.0,0.0
18:00 - 19:00,1.23,1.61,2.56,1.33,2.28,0.0,0.09
19:00 - 20:00,2.85,1.14,2.75,1.23,1.14,0.0,0.0
20:00 - 21:00,1.14,1.33,1.52,1.8,1.23,0.38,0.09
21:00 - 22:00,1.23,5.22,1.14,1.52,6.64,0.0,0.09
22:00 - 23:00,0.95,1.99,1.42,0.95,4.65,0.09,0.0
23:00 - 00:00,0.95,1.42,0.57,2.75,3.89,0.0,0.0
