 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,0,0,0,0
01:00 - 02:00,0,0,0,0,0,0,0
02:00 - 03:00,1,5,0,0,0,0,0
03:00 - 04:00,0,1,5,0,0,0,0
04:00 - 05:00,0,0,0,2,0,0,0
05:00 - 06:00,1,2,1,10,0,0,0
06:00 - 07:00,0,0,0,3,0,0,0
07:00 - 08:00,4,1,0,4,0,0,0
08:00 - 09:00,0,13,1,3,0,0,0
09:00 - 10:00,6,56,5,2,14,0,1
10:00 - 11:00,14,18,8,5,6,0,3
11:00 - 12:00,3,2,15,1,12,1,0
12:00 - 13:00,1,28,18,5,16,0,0
13:00 - 14:00,9,10,2,13,16,0,0
14:00 - 15:00,9,19,11,8,16,0,0
15:00 - 16:00,24,12,8,4,2,0,15
16:00 - 17:00,3,4,1,10,6,0,0
17:00 - 18:00,9,17,6,5,13,0,0
18:00 - 19:00,2,10,2,1,1,0,0
19:00 - 20:00,0,6,2,2,1,0,0
20:00 - 21:00,9,1,1,3,15,0,0
21:00 - 22:00,0,1,3,0,2,0,0
22:00 - 23:00,2,0,1,0,0,0,0
23:00 - 00:00,0,5,1,0,0,2,0
