 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.79,2.36,0.26,0.79,1.31,1.05,0.0
01:00 - 02:00,0.26,1.31,0.26,0.26,0.26,1.05,0.0
02:00 - 03:00,0.52,0.79,1.31,2.36,0.79,1.05,0.52
03:00 - 04:00,1.31,0.52,0.26,0.26,1.31,1.05,1.84
04:00 - 05:00,0.52,0.79,0.26,0.0,0.26,1.05,0.79
05:00 - 06:00,1.05,0.26,0.26,2.36,1.31,1.31,1.05
06:00 - 07:00,1.05,1.31,0.26,0.52,1.05,0.52,0.52
07:00 - 08:00,0.52,0.26,0.79,0.26,0.26,0.52,0.79
08:00 - 09:00,0.26,1.31,0.0,0.0,0.0,0.0,0.26
09:00 - 10:00,0.79,0.0,0.0,0.26,0.0,0.0,0.26
10:00 - 11:00,0.0,0.0,0.26,0.0,0.0,0.26,0.0
11:00 - 12:00,0.0,0.0,0.26,0.0,0.0,0.26,0.0
12:00 - 13:00,0.26,0.0,0.26,0.0,0.26,0.0,0.0
13:00 - 14:00,0.26,0.26,0.0,0.0,0.0,0.26,0.26
14:00 - 15:00,0.26,0.26,0.26,0.26,1.05,0.0,0.0
15:00 - 16:00,0.52,1.05,1.05,0.79,0.0,0.26,0.0
16:00 - 17:00,1.05,0.52,1.31,1.05,1.84,0.0,0.26
17:00 - 18:00,0.79,1.31,1.05,0.26,0.79,0.52,1.31
18:00 - 19:00,1.84,0.79,1.57,0.52,0.0,1.05,1.57
19:00 - 20:00,0.26,0.79,1.31,0.79,0.26,0.52,0.79
20:00 - 21:00,0.52,0.52,0.79,0.52,0.79,0.52,0.26
21:00 - 22:00,0.79,0.79,2.1,1.05,1.05,0.26,0.52
22:00 - 23:00,1.05,0.79,1.31,1.31,0.79,0.52,0.0
23:00 - 00:00,1.31,0.26,0.79,0.79,0.26,0.0,0.52
