 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.52,0.0,0.0,0.26
01:00 - 02:00,0.0,0.0,0.52,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.26,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.52,0.0,0.26,0.0,0.0,0.52,0.26
04:00 - 05:00,0.26,0.26,0.26,0.52,0.26,0.0,0.0
05:00 - 06:00,0.26,0.26,0.26,0.26,0.26,0.52,0.0
06:00 - 07:00,2.08,0.26,0.26,0.0,0.52,1.04,0.26
07:00 - 08:00,0.52,0.0,0.26,0.78,0.26,1.04,0.52
08:00 - 09:00,0.78,0.0,0.52,0.52,1.82,0.52,1.56
09:00 - 10:00,0.0,0.0,0.26,1.04,0.0,2.6,0.26
10:00 - 11:00,0.78,0.26,0.52,0.0,1.56,1.04,1.04
11:00 - 12:00,0.52,0.26,0.0,0.26,1.04,1.3,0.52
12:00 - 13:00,0.26,0.0,0.52,1.04,0.0,0.78,1.56
13:00 - 14:00,0.78,0.26,0.26,0.52,1.04,0.26,0.78
14:00 - 15:00,1.04,4.43,0.26,1.04,1.04,0.0,0.78
15:00 - 16:00,0.26,1.56,0.78,0.78,0.26,0.0,0.0
16:00 - 17:00,0.26,0.78,1.82,0.52,0.78,0.52,1.3
17:00 - 18:00,0.26,0.78,0.26,0.26,3.65,0.0,0.26
18:00 - 19:00,1.04,0.52,1.3,0.26,1.3,1.3,1.3
19:00 - 20:00,1.82,0.52,1.82,0.26,0.52,1.56,1.04
20:00 - 21:00,0.78,1.82,1.82,1.04,0.52,0.52,5.73
21:00 - 22:00,0.0,1.3,0.0,0.0,1.04,1.3,0.26
22:00 - 23:00,0.0,0.78,0.26,0.26,2.34,0.26,0.0
23:00 - 00:00,0.0,0.0,0.0,0.0,0.26,0.0,0.0
