 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,3,2,3,1,1,0
01:00 - 02:00,3,3,0,2,1,2,1
02:00 - 03:00,5,10,2,3,2,0,0
03:00 - 04:00,2,2,2,4,5,0,0
04:00 - 05:00,0,2,1,3,4,0,0
05:00 - 06:00,4,5,3,3,3,0,0
06:00 - 07:00,4,11,2,12,3,0,1
07:00 - 08:00,7,13,8,12,8,0,0
08:00 - 09:00,38,25,11,11,12,0,0
09:00 - 10:00,18,15,14,14,19,4,1
10:00 - 11:00,21,16,23,9,16,1,0
11:00 - 12:00,31,22,18,10,7,0,0
12:00 - 13:00,28,23,15,6,12,0,1
13:00 - 14:00,28,10,13,19,12,0,0
14:00 - 15:00,11,15,4,10,4,1,0
15:00 - 16:00,6,13,19,4,5,0,0
16:00 - 17:00,8,4,9,2,2,0,0
17:00 - 18:00,6,4,3,0,1,1,0
18:00 - 19:00,3,2,3,4,1,0,0
19:00 - 20:00,7,4,1,2,1,0,4
20:00 - 21:00,1,2,4,3,2,0,2
21:00 - 22:00,0,4,3,3,2,0,0
22:00 - 23:00,1,1,1,4,0,0,4
23:00 - 00:00,5,2,1,6,1,0,1
