2013-01-17 17:26:00,2013-01-18 14:39:00,2013-02-05 10:38:00,2013-02-05 10:47:00,2013-02-05 10:59:00,2013-02-05 11:08:00,2013-02-05 11:16:00,2013-02-05 11:43:00,2013-02-05 11:46:00,2013-02-05 11:49:00,2013-02-05 11:55:00,2013-02-05 12:00:00,2013-02-06 12:39:00,2013-02-12 09:10:00,2013-02-12 09:13:00,2013-02-12 09:16:00,2013-02-12 10:03:00,2013-02-14 11:35:00,2013-02-14 12:16:00,2013-02-15 11:10:00,2013-02-15 11:37:00,2013-02-15 11:50:00,2013-02-15 12:40:00,2013-02-18 09:52:00,2013-02-20 11:25:00,2013-02-21 11:31:00,2013-02-22 15:09:00,2013-02-26 08:58:00,2013-02-26 10:59:00,2013-02-26 11:19:00,2013-02-26 11:42:00,2013-02-26 11:44:00,2013-02-26 11:54:00,2013-02-26 13:02:00,2013-02-26 13:12:00,2013-02-26 13:28:00,2013-02-26 14:35:00,2013-02-28 13:34:00,2013-02-28 13:59:00,2013-02-28 14:09:00,2013-02-28 14:28:00,2013-03-05 09:16:00,2013-03-05 11:01:00,2013-03-05 12:20:00,2013-03-06 16:19:00,2013-03-08 08:45:00,2013-03-08 08:51:00,2013-03-13 12:19:00,2013-03-13 16:45:00,2013-03-14 11:47:00,2013-03-14 12:05:00,2013-03-14 13:29:00,2013-03-14 13:54:00,2013-03-15 15:22:00,2013-03-18 15:55:00,2013-03-20 12:35:00,2013-03-20 14:50:00,2013-03-22 13:35:00,2013-03-25 10:03:00,2013-03-25 10:05:00,2013-03-25 11:51:00,2013-04-03 10:57:00,2013-04-03 11:07:00,2013-04-03 11:09:00,2013-04-04 21:14:00,2013-04-04 21:41:00,2013-04-04 22:49:00,2013-04-04 23:11:00,2013-04-04 23:40:00,2013-04-05 11:09:00,2013-04-05 13:01:00,2013-04-05 14:46:00,2013-04-05 14:49:00,2013-04-07 20:24:00,2013-04-07 20:26:00,2013-04-07 20:36:00,2013-04-08 09:19:00,2013-04-08 22:22:00,2013-04-08 22:52:00,2013-04-09 00:31:00,2013-04-09 11:30:00,2013-04-09 19:49:00,2013-04-09 22:29:00,2013-04-09 22:36:00,2013-04-09 22:38:00,2013-04-09 23:19:00,2013-04-09 23:24:00,2013-04-10 11:26:00,2013-04-10 22:26:00,2013-04-10 23:35:00,2013-04-11 22:35:00,2013-04-11 22:41:00,2013-04-11 22:51:00,2013-04-11 22:58:00,2013-04-11 23:03:00,2013-04-11 23:07:00,2013-04-12 00:50:00,2013-04-12 00:52:00,2013-04-12 00:59:00,2013-04-12 01:05:00,2013-04-12 01:07:00,2013-04-12 01:15:00,2013-04-12 01:40:00,2013-04-12 11:51:00,2013-04-13 15:45:00,2013-04-13 15:56:00,2013-04-13 15:59:00,2013-04-13 16:09:00,2013-04-13 16:11:00,2013-04-13 16:16:00,2013-04-13 16:30:00,2013-04-13 16:43:00,2013-04-13 17:10:00,2013-04-13 17:22:00,2013-04-13 17:30:00,2013-04-13 17:50:00,2013-04-13 17:56:00,2013-04-15 08:13:00,2013-04-15 08:45:00,2013-04-15 14:20:00,2013-04-15 14:41:00,2013-04-15 16:22:00,2013-04-15 16:27:00,2013-04-15 22:51:00,2013-04-15 22:59:00,2013-04-15 23:10:00,2013-04-16 00:51:00,2013-04-16 00:54:00,2013-04-16 00:57:00,2013-04-16 01:02:00,2013-04-16 01:21:00,2013-04-16 02:14:00,2013-04-16 02:22:00,2013-04-16 02:25:00,2013-04-16 03:05:00,2013-04-16 03:19:00,2013-04-16 03:30:00,2013-04-16 22:05:00,2013-04-16 22:27:00,2013-04-16 22:36:00,2013-04-16 23:09:00,2013-04-16 23:17:00,2013-04-16 23:34:00,2013-04-17 00:20:00,2013-04-17 00:22:00,2013-04-17 00:29:00,2013-04-17 00:50:00,2013-04-17 01:07:00,2013-04-17 01:11:00,2013-04-17 01:16:00,2013-04-17 01:56:00,2013-04-17 02:01:00,2013-04-17 02:06:00,2013-04-17 02:12:00,2013-04-17 14:55:00,2013-04-17 21:54:00,2013-04-17 22:04:00,2013-04-17 22:44:00,2013-04-17 23:48:00,2013-04-17 23:53:00,2013-04-17 23:58:00,2013-04-18 00:02:00,2013-04-18 00:15:00,2013-04-18 00:39:00,2013-04-18 00:45:00,2013-04-18 00:49:00,2013-04-18 00:53:00,2013-04-18 00:58:00,2013-04-18 22:10:00,2013-04-18 22:25:00,2013-04-18 22:35:00,2013-04-18 23:18:00,2013-04-19 00:31:00,2013-04-19 01:18:00,2013-04-19 01:26:00,2013-04-19 01:44:00,2013-04-19 01:50:00,2013-04-19 01:55:00,2013-04-19 01:58:00,2013-04-19 22:33:00,2013-04-20 13:26:00,2013-04-20 19:24:00,2013-04-21 15:28:00,2013-04-21 15:36:00,2013-04-21 16:47:00,2013-04-21 17:11:00,2013-04-21 18:47:00,2013-04-21 21:04:00,2013-04-22 01:03:00,2013-04-22 01:35:00,2013-04-24 16:46:00,2013-04-25 08:29:00,2013-04-25 19:43:00
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194
