 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.21,0.3,0.31,0.27,0.14,0.04,0.01
01:00 - 02:00,0.29,0.22,0.11,0.2,0.29,0.01,0.01
02:00 - 03:00,0.24,0.27,0.25,0.25,0.27,0.09,0.02
03:00 - 04:00,0.09,0.24,0.34,0.17,0.35,0.02,0.01
04:00 - 05:00,0.31,0.24,0.51,0.34,0.31,0.04,0.07
05:00 - 06:00,0.34,0.65,0.7,0.57,0.39,0.07,0.12
06:00 - 07:00,0.97,1.42,0.86,0.96,0.64,0.11,0.14
07:00 - 08:00,1.14,1.72,1.19,1.54,0.97,0.05,0.06
08:00 - 09:00,1.24,1.66,1.4,1.74,1.67,0.15,0.09
09:00 - 10:00,1.31,1.15,0.96,1.62,1.37,0.07,0.15
10:00 - 11:00,1.39,1.82,1.81,1.12,1.42,0.16,0.09
11:00 - 12:00,1.21,1.75,1.67,1.52,1.42,0.09,0.06
12:00 - 13:00,1.2,1.92,1.86,1.31,1.44,0.15,0.1
13:00 - 14:00,1.29,2.55,1.97,1.22,0.95,0.1,0.05
14:00 - 15:00,1.41,2.26,1.36,1.27,1.44,0.05,0.04
15:00 - 16:00,1.06,2.15,1.22,1.31,1.26,0.14,0.12
16:00 - 17:00,0.75,1.86,1.19,0.64,0.49,0.07,0.07
17:00 - 18:00,0.89,1.67,0.29,0.52,0.22,0.01,0.19
18:00 - 19:00,0.36,0.31,0.31,0.39,0.1,0.06,0.24
19:00 - 20:00,0.57,0.41,0.45,0.2,0.09,0.01,0.12
20:00 - 21:00,0.56,0.22,0.14,0.39,0.07,0.09,0.15
21:00 - 22:00,0.32,0.15,0.24,0.17,0.07,0.0,0.07
22:00 - 23:00,0.27,0.09,0.19,0.12,0.02,0.02,0.1
23:00 - 00:00,0.27,0.17,0.29,0.17,0.02,0.01,0.22
