 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.16,1.58,1.27,2.06,1.9,0.63,0.16
01:00 - 02:00,0.16,1.27,0.32,1.42,1.42,0.47,1.11
02:00 - 03:00,0.79,0.63,0.79,0.95,1.11,0.95,0.47
03:00 - 04:00,0.16,0.95,1.27,2.37,0.47,0.47,0.0
04:00 - 05:00,0.16,1.27,0.95,0.63,0.63,0.16,0.0
05:00 - 06:00,0.16,0.47,0.95,0.63,0.16,0.16,0.16
06:00 - 07:00,0.0,0.32,1.74,0.0,0.16,0.16,0.0
07:00 - 08:00,0.0,0.63,0.16,0.16,0.16,0.16,0.32
08:00 - 09:00,0.0,0.32,0.0,0.0,0.16,0.0,0.0
09:00 - 10:00,0.0,0.16,0.32,0.16,0.16,0.0,0.0
10:00 - 11:00,0.0,0.32,0.0,0.0,0.0,0.0,0.0
11:00 - 12:00,0.16,0.0,0.0,0.0,0.0,0.0,0.32
12:00 - 13:00,0.0,0.0,0.0,0.16,0.16,0.16,0.0
13:00 - 14:00,0.0,0.0,0.0,0.0,0.0,0.16,0.0
14:00 - 15:00,0.16,0.63,0.16,0.16,0.0,0.16,0.0
15:00 - 16:00,0.63,0.47,0.79,0.16,0.16,0.0,0.0
16:00 - 17:00,1.42,0.32,0.32,0.47,1.42,0.16,0.16
17:00 - 18:00,1.11,0.32,0.32,0.63,0.63,0.16,0.0
18:00 - 19:00,0.63,0.95,0.95,2.37,1.42,0.16,0.0
19:00 - 20:00,1.42,1.27,0.95,1.27,1.58,0.47,0.0
20:00 - 21:00,1.74,0.79,1.74,2.22,1.11,0.16,0.16
21:00 - 22:00,1.74,1.42,1.11,0.79,2.53,0.47,0.16
22:00 - 23:00,1.27,2.06,2.37,2.53,0.47,0.47,0.16
23:00 - 00:00,2.37,1.74,1.42,2.69,2.69,0.0,0.79
