 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,12,2,1,7,5,5,5
01:00 - 02:00,3,6,7,7,4,5,0
02:00 - 03:00,0,8,6,6,2,3,1
03:00 - 04:00,0,7,5,9,3,1,1
04:00 - 05:00,1,5,7,2,9,11,3
05:00 - 06:00,0,12,6,5,5,8,3
06:00 - 07:00,0,4,8,7,3,12,1
07:00 - 08:00,1,7,4,7,8,2,0
08:00 - 09:00,0,1,2,6,7,1,0
09:00 - 10:00,1,4,7,5,9,0,0
10:00 - 11:00,2,4,9,5,6,1,0
11:00 - 12:00,2,4,6,1,6,0,1
12:00 - 13:00,3,2,4,1,5,1,2
13:00 - 14:00,5,5,2,3,2,1,1
14:00 - 15:00,5,0,3,1,4,1,2
15:00 - 16:00,1,3,7,1,3,1,1
16:00 - 17:00,1,0,1,0,2,2,2
17:00 - 18:00,0,2,0,2,2,2,0
18:00 - 19:00,0,0,0,1,0,0,0
19:00 - 20:00,0,0,0,0,0,0,0
20:00 - 21:00,0,0,0,3,0,0,0
21:00 - 22:00,2,1,0,0,2,0,0
22:00 - 23:00,8,6,7,0,6,0,0
23:00 - 00:00,8,9,10,5,14,4,3
