 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.12,1.15,1.57,0.97,0.67,0.79,0.3
01:00 - 02:00,0.12,0.85,0.73,0.67,0.54,0.85,0.06
02:00 - 03:00,0.12,0.6,0.36,0.54,0.79,0.12,0.06
03:00 - 04:00,0.12,0.42,0.73,0.48,0.54,0.54,0.18
04:00 - 05:00,0.0,0.67,0.73,0.67,0.3,0.3,0.0
05:00 - 06:00,0.06,0.36,0.48,0.73,0.42,0.48,0.0
06:00 - 07:00,0.06,0.3,0.18,0.54,0.24,0.24,0.0
07:00 - 08:00,0.06,0.18,0.73,0.42,0.12,0.24,0.12
08:00 - 09:00,0.18,0.06,0.24,0.06,0.12,0.18,0.0
09:00 - 10:00,0.0,0.12,0.12,0.12,0.12,0.06,0.0
10:00 - 11:00,0.12,0.06,0.06,0.06,0.12,0.12,0.0
11:00 - 12:00,0.06,0.12,0.12,0.06,0.12,0.0,0.06
12:00 - 13:00,0.12,0.24,0.06,0.06,0.24,0.0,0.12
13:00 - 14:00,0.18,0.06,0.54,0.18,0.24,0.12,0.06
14:00 - 15:00,0.6,0.48,1.03,0.67,0.91,0.12,0.0
15:00 - 16:00,1.09,1.75,1.21,1.33,1.94,0.0,0.06
16:00 - 17:00,1.45,2.12,1.75,1.75,1.33,0.24,0.0
17:00 - 18:00,1.27,1.21,1.09,1.69,1.57,0.06,0.18
18:00 - 19:00,1.03,1.15,0.91,1.27,1.03,0.18,0.18
19:00 - 20:00,0.97,1.57,1.33,0.91,1.75,0.18,0.12
20:00 - 21:00,1.33,1.57,1.39,1.45,1.09,0.42,0.06
21:00 - 22:00,0.97,1.39,1.63,1.27,1.39,0.24,0.0
22:00 - 23:00,1.39,2.12,1.51,1.27,2.06,0.24,0.3
23:00 - 00:00,1.63,2.24,1.39,1.57,1.75,0.24,0.18
