 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.84,0.33,1.0,0.0,0.67,0.67,0.0
01:00 - 02:00,0.5,0.67,1.51,0.84,0.5,0.67,0.0
02:00 - 03:00,1.0,0.84,0.84,0.84,1.0,0.17,0.17
03:00 - 04:00,0.33,0.84,0.84,1.17,0.84,0.17,0.0
04:00 - 05:00,0.17,1.17,0.5,0.17,1.0,0.0,0.0
05:00 - 06:00,0.33,0.17,0.5,0.5,0.33,0.17,0.0
06:00 - 07:00,1.17,0.5,0.33,0.33,0.33,0.0,0.0
07:00 - 08:00,0.5,0.33,0.17,0.84,0.0,0.33,0.33
08:00 - 09:00,0.0,0.0,0.5,0.67,0.33,0.17,0.33
09:00 - 10:00,0.33,0.17,0.17,0.17,0.0,0.17,0.33
10:00 - 11:00,0.0,0.0,0.17,0.17,0.17,0.17,0.17
11:00 - 12:00,0.0,0.17,0.33,0.0,0.17,0.0,0.17
12:00 - 13:00,0.17,0.33,0.33,0.5,0.67,0.0,0.0
13:00 - 14:00,0.84,0.0,1.0,0.84,0.17,0.0,0.17
14:00 - 15:00,0.5,0.67,0.67,1.0,0.84,0.0,0.33
15:00 - 16:00,1.17,0.33,0.5,0.67,0.5,0.67,0.0
16:00 - 17:00,2.34,1.51,1.17,1.17,0.84,0.5,0.67
17:00 - 18:00,0.84,0.84,0.67,1.0,0.84,1.0,1.17
18:00 - 19:00,2.17,1.0,0.84,1.34,0.84,0.5,0.5
19:00 - 20:00,1.0,1.84,2.01,1.67,0.67,0.5,1.84
20:00 - 21:00,1.0,0.84,1.34,1.17,0.0,1.67,0.67
21:00 - 22:00,1.0,0.84,1.17,1.17,2.34,0.67,1.51
22:00 - 23:00,1.0,1.51,0.0,0.84,0.33,0.5,0.0
23:00 - 00:00,0.33,1.0,0.5,0.5,1.34,0.0,0.17
