 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,3,1,5,0,0,0
01:00 - 02:00,3,7,4,5,0,0,0
02:00 - 03:00,2,8,4,7,4,0,0
03:00 - 04:00,7,9,5,7,4,1,0
04:00 - 05:00,9,7,7,6,4,0,0
05:00 - 06:00,4,6,3,8,13,0,0
06:00 - 07:00,9,5,6,11,8,0,0
07:00 - 08:00,6,18,21,30,11,0,0
08:00 - 09:00,13,12,28,15,26,0,0
09:00 - 10:00,18,31,22,20,25,0,0
10:00 - 11:00,17,24,21,19,15,0,0
11:00 - 12:00,16,26,24,14,12,0,0
12:00 - 13:00,11,19,9,5,18,0,0
13:00 - 14:00,10,17,16,19,10,0,0
14:00 - 15:00,21,14,17,13,20,0,0
15:00 - 16:00,10,19,14,18,8,0,1
16:00 - 17:00,14,7,17,10,3,1,0
17:00 - 18:00,3,3,5,5,2,0,0
18:00 - 19:00,5,3,8,4,5,0,0
19:00 - 20:00,3,3,3,8,3,0,0
20:00 - 21:00,6,2,2,1,0,0,2
21:00 - 22:00,2,2,1,1,1,0,2
22:00 - 23:00,2,1,1,1,0,0,0
23:00 - 00:00,1,0,2,0,0,0,0
