 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.18,0.73,0.37,0.0,0.18,0.55
01:00 - 02:00,0.0,0.37,0.37,0.18,0.37,0.73,0.73
02:00 - 03:00,0.18,0.55,0.73,0.73,0.0,0.55,0.0
03:00 - 04:00,0.0,0.92,0.55,0.73,0.73,0.55,0.0
04:00 - 05:00,0.73,0.73,1.65,0.0,0.73,0.73,0.18
05:00 - 06:00,0.55,0.18,1.1,0.18,0.55,0.55,0.18
06:00 - 07:00,0.37,1.1,1.47,1.28,1.1,0.0,0.18
07:00 - 08:00,1.83,0.55,1.1,2.39,1.47,1.1,0.92
08:00 - 09:00,2.2,0.55,1.1,0.55,0.92,1.47,0.18
09:00 - 10:00,0.73,0.37,0.73,0.37,0.18,0.55,0.18
10:00 - 11:00,0.0,0.37,0.18,0.18,0.18,0.92,0.92
11:00 - 12:00,0.73,0.18,0.18,1.1,0.0,0.37,0.73
12:00 - 13:00,1.83,0.55,0.37,0.37,0.0,0.37,0.73
13:00 - 14:00,0.92,0.73,0.18,0.37,0.55,0.55,0.37
14:00 - 15:00,0.37,3.3,0.18,0.73,1.28,0.73,2.75
15:00 - 16:00,0.18,0.55,0.0,0.73,0.73,2.02,0.18
16:00 - 17:00,1.1,1.28,0.73,0.18,0.37,1.83,0.92
17:00 - 18:00,0.55,0.37,0.73,1.1,0.73,0.55,0.37
18:00 - 19:00,0.18,0.0,0.0,0.0,0.18,0.0,0.55
19:00 - 20:00,0.18,0.73,0.37,0.18,0.73,0.37,0.55
20:00 - 21:00,0.55,0.92,0.92,1.28,0.0,0.55,2.39
21:00 - 22:00,0.37,0.0,0.37,0.18,0.0,0.55,0.92
22:00 - 23:00,0.18,0.18,0.18,0.55,1.65,0.37,0.18
23:00 - 00:00,0.37,0.0,0.37,0.18,0.0,0.18,0.0
