 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,2,1,4,3,0
01:00 - 02:00,0,0,1,2,3,0,0
02:00 - 03:00,0,0,0,0,1,2,1
03:00 - 04:00,1,5,1,2,0,0,5
04:00 - 05:00,0,2,2,2,2,0,1
05:00 - 06:00,4,4,5,1,4,1,0
06:00 - 07:00,2,1,5,3,5,0,0
07:00 - 08:00,2,2,1,6,1,0,1
08:00 - 09:00,0,1,1,7,4,0,1
09:00 - 10:00,2,2,2,5,3,5,1
10:00 - 11:00,3,4,4,2,3,0,1
11:00 - 12:00,0,2,1,2,4,2,3
12:00 - 13:00,2,3,1,1,1,7,3
13:00 - 14:00,4,4,3,7,4,1,1
14:00 - 15:00,2,4,5,1,3,1,2
15:00 - 16:00,6,1,6,4,4,1,1
16:00 - 17:00,4,3,5,4,7,2,7
17:00 - 18:00,3,5,8,4,7,1,4
18:00 - 19:00,6,6,4,6,8,0,5
19:00 - 20:00,15,0,3,3,4,1,2
20:00 - 21:00,4,4,7,2,3,4,5
21:00 - 22:00,2,1,19,2,3,3,2
22:00 - 23:00,2,8,6,3,1,4,7
23:00 - 00:00,6,4,2,8,3,2,2
