 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,46,10,29,13,33,10,1
01:00 - 02:00,17,22,10,6,12,2,0
02:00 - 03:00,24,1,4,11,13,2,4
03:00 - 04:00,4,10,9,16,2,12,2
04:00 - 05:00,396,2,0,5,3,4,11
05:00 - 06:00,262,8,10,8,10,0,0
06:00 - 07:00,24,9,11,15,14,0,2
07:00 - 08:00,3,4,5,6,7,0,1
08:00 - 09:00,8,5,8,47,10,3,2
09:00 - 10:00,6,1,4,1,4,2,2
10:00 - 11:00,2,2,0,0,7,2,4
11:00 - 12:00,1,0,2,0,0,2,0
12:00 - 13:00,3,0,2,4,4,0,0
13:00 - 14:00,3,1,5,17,2,4,0
14:00 - 15:00,2,8,21,11,7,5,2
15:00 - 16:00,14,15,30,20,7,3,0
16:00 - 17:00,43,20,31,18,11,1,1
17:00 - 18:00,16,28,15,27,25,23,2
18:00 - 19:00,11,31,10,22,14,6,0
19:00 - 20:00,8,21,21,9,17,1,0
20:00 - 21:00,15,12,21,18,7,0,0
21:00 - 22:00,10,32,23,43,10,0,0
22:00 - 23:00,7,16,29,35,23,0,0
23:00 - 00:00,17,25,12,40,19,1,7
