 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.51,0.25,0.0,0.51,0.0,0.51,0.0
01:00 - 02:00,0.25,0.0,0.25,0.25,1.26,0.25,0.0
02:00 - 03:00,0.25,0.51,0.51,0.51,0.76,0.0,0.51
03:00 - 04:00,0.76,1.26,0.51,1.01,0.51,0.25,0.25
04:00 - 05:00,0.76,0.76,0.25,0.76,1.01,0.25,0.0
05:00 - 06:00,0.51,0.51,0.51,1.01,0.25,0.76,0.76
06:00 - 07:00,0.25,1.01,1.26,0.76,0.25,0.0,1.26
07:00 - 08:00,0.76,0.76,1.26,0.51,0.25,0.25,1.01
08:00 - 09:00,0.76,0.76,1.01,0.76,0.76,0.51,1.52
09:00 - 10:00,1.26,0.51,1.01,1.01,1.01,0.25,0.51
10:00 - 11:00,0.76,0.76,0.51,1.77,1.26,0.76,0.25
11:00 - 12:00,1.26,1.26,1.01,1.26,1.01,1.26,0.25
12:00 - 13:00,0.0,0.51,1.26,0.25,1.77,0.25,0.76
13:00 - 14:00,1.01,0.76,0.51,0.25,0.25,0.51,0.25
14:00 - 15:00,0.0,0.51,0.51,1.01,1.01,1.26,1.01
15:00 - 16:00,1.01,1.01,0.76,0.51,0.25,1.01,1.01
16:00 - 17:00,0.51,1.26,0.51,1.01,0.51,1.01,0.76
17:00 - 18:00,1.26,0.76,0.76,0.51,0.25,1.01,0.0
18:00 - 19:00,0.51,0.0,0.51,0.76,0.51,0.25,0.0
19:00 - 20:00,1.01,0.25,0.25,0.25,0.25,0.76,0.76
20:00 - 21:00,1.26,0.76,1.01,0.25,0.51,0.51,0.51
21:00 - 22:00,0.51,0.0,0.76,0.25,0.0,0.25,0.25
22:00 - 23:00,0.51,0.76,0.76,0.0,0.0,0.25,0.25
23:00 - 00:00,0.51,0.0,0.25,0.0,0.0,0.25,0.0
