 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.2,0.27,0.34,0.34,0.0,0.14,0.07
01:00 - 02:00,0.34,0.61,0.54,0.41,0.34,0.47,0.0
02:00 - 03:00,0.0,0.27,0.41,0.81,0.34,0.27,0.34
03:00 - 04:00,0.2,0.54,0.34,0.14,0.47,0.07,0.07
04:00 - 05:00,0.27,0.54,0.41,0.2,0.34,0.14,0.0
05:00 - 06:00,0.34,0.27,0.14,0.27,0.41,0.0,0.07
06:00 - 07:00,0.34,0.2,0.14,0.34,0.2,0.07,0.07
07:00 - 08:00,0.61,0.61,0.27,0.54,0.2,0.07,0.0
08:00 - 09:00,0.54,1.89,1.01,0.61,0.74,0.07,0.34
09:00 - 10:00,0.88,0.74,0.74,1.29,0.68,0.0,0.14
10:00 - 11:00,0.54,1.08,0.41,1.15,1.49,0.14,0.14
11:00 - 12:00,0.34,0.81,0.88,1.01,0.74,0.14,0.2
12:00 - 13:00,0.68,1.22,1.01,0.68,1.42,0.07,0.07
13:00 - 14:00,1.01,0.68,1.56,1.01,1.08,0.47,0.07
14:00 - 15:00,0.61,1.42,1.69,2.37,2.03,0.34,0.14
15:00 - 16:00,1.35,2.1,1.42,2.1,1.42,0.07,0.07
16:00 - 17:00,1.22,1.35,1.89,1.49,1.08,0.0,0.07
17:00 - 18:00,1.22,1.15,0.74,0.88,0.74,0.14,0.0
18:00 - 19:00,1.29,1.35,1.15,1.49,0.47,0.27,0.14
19:00 - 20:00,1.15,1.42,1.56,1.22,0.81,0.2,0.34
20:00 - 21:00,0.95,1.42,1.35,0.68,0.2,0.07,0.0
21:00 - 22:00,0.81,1.15,0.54,0.68,0.47,0.07,0.0
22:00 - 23:00,0.68,0.61,0.34,0.68,0.2,0.0,0.14
23:00 - 00:00,0.27,0.34,0.34,0.47,0.2,0.07,0.2
