 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.13,0.25,0.44,0.06,0.13,0.0
01:00 - 02:00,0.0,0.32,0.0,0.0,0.0,0.06,0.0
02:00 - 03:00,0.0,0.13,0.0,0.25,0.13,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.19,0.19,0.0,0.06,0.13,0.0,0.0
05:00 - 06:00,0.06,0.13,0.0,0.0,0.44,0.0,0.0
06:00 - 07:00,0.0,0.32,0.63,0.32,0.44,0.0,0.0
07:00 - 08:00,0.7,0.82,1.65,0.63,1.46,0.0,0.0
08:00 - 09:00,1.08,1.14,1.14,1.77,1.58,0.0,0.0
09:00 - 10:00,0.95,1.84,1.46,1.27,2.09,0.0,0.0
10:00 - 11:00,1.01,1.01,0.89,0.76,0.63,0.0,0.0
11:00 - 12:00,1.14,0.76,0.76,0.44,1.08,0.0,0.13
12:00 - 13:00,0.82,0.7,0.76,0.51,0.63,0.0,0.25
13:00 - 14:00,0.76,0.82,1.96,1.71,1.58,0.0,0.0
14:00 - 15:00,1.9,1.58,3.1,2.15,1.71,0.51,0.0
15:00 - 16:00,2.03,2.41,2.85,2.85,2.22,0.0,0.0
16:00 - 17:00,2.53,2.41,1.71,2.09,1.39,0.0,0.0
17:00 - 18:00,1.58,1.08,0.76,1.14,0.57,0.0,0.0
18:00 - 19:00,1.33,1.01,1.14,0.57,0.44,0.0,0.0
19:00 - 20:00,1.9,0.76,1.14,1.14,0.7,0.0,0.0
20:00 - 21:00,0.57,0.95,0.7,1.08,0.32,0.0,0.0
21:00 - 22:00,0.76,0.32,0.44,0.38,0.19,0.0,0.0
22:00 - 23:00,0.13,0.57,0.51,0.38,0.0,0.0,0.0
23:00 - 00:00,0.19,0.06,0.19,0.06,0.06,0.0,0.0
