 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,2.2,1.36,1.78,1.68,0.52,0.94
01:00 - 02:00,0.1,1.47,1.26,0.73,0.63,0.84,0.52
02:00 - 03:00,0.0,0.73,0.84,0.42,0.63,0.84,0.0
03:00 - 04:00,0.0,1.57,1.47,1.78,0.63,0.84,0.0
04:00 - 05:00,0.1,0.84,0.42,1.26,0.63,0.63,0.21
05:00 - 06:00,0.0,0.52,0.31,0.94,1.05,0.84,0.1
06:00 - 07:00,0.0,0.42,0.63,0.21,0.42,0.0,0.0
07:00 - 08:00,0.0,0.1,0.0,0.42,0.0,0.0,0.0
08:00 - 09:00,0.0,0.42,0.21,0.52,0.1,0.0,0.0
09:00 - 10:00,0.0,0.31,0.42,0.31,0.1,0.1,0.0
10:00 - 11:00,0.0,0.1,0.1,0.31,0.1,0.1,0.0
11:00 - 12:00,0.1,0.1,0.21,0.21,0.1,0.1,0.0
12:00 - 13:00,0.0,0.1,0.0,0.21,0.1,0.0,0.0
13:00 - 14:00,0.0,0.1,0.42,0.0,0.1,0.0,0.0
14:00 - 15:00,0.0,0.42,0.1,0.63,0.52,0.0,0.0
15:00 - 16:00,0.63,0.63,1.36,0.94,0.42,0.0,0.0
16:00 - 17:00,0.42,1.36,1.36,0.84,0.31,0.0,0.0
17:00 - 18:00,0.52,0.84,0.73,0.84,0.73,0.1,0.0
18:00 - 19:00,1.15,0.63,0.94,0.84,0.84,0.21,0.1
19:00 - 20:00,1.68,1.15,0.73,0.42,0.94,0.31,0.21
20:00 - 21:00,2.1,0.94,1.15,0.73,1.57,0.21,0.1
21:00 - 22:00,2.2,1.05,2.41,1.26,0.94,0.21,0.0
22:00 - 23:00,1.68,2.31,2.94,1.78,1.78,0.21,0.0
23:00 - 00:00,2.31,2.2,3.15,1.99,1.68,0.1,0.0
