 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.11,0.23,0.11,0.04,0.19,0.0,0.0
01:00 - 02:00,0.08,0.23,0.34,0.27,0.38,0.04,0.11
02:00 - 03:00,1.52,0.84,1.25,0.53,0.49,0.08,0.0
03:00 - 04:00,1.86,1.52,1.41,1.37,1.52,0.19,0.0
04:00 - 05:00,1.18,1.52,1.44,1.9,1.67,0.3,0.0
05:00 - 06:00,1.29,1.79,1.98,1.25,1.06,0.19,0.11
06:00 - 07:00,2.36,1.79,2.89,1.22,1.25,0.04,0.08
07:00 - 08:00,1.48,2.28,1.67,1.29,2.28,0.0,0.11
08:00 - 09:00,2.13,2.47,1.22,2.01,1.6,0.23,0.08
09:00 - 10:00,1.71,2.32,1.41,1.37,1.75,0.23,0.04
10:00 - 11:00,1.71,2.28,1.67,1.6,1.22,0.15,0.34
11:00 - 12:00,1.6,1.67,1.44,1.56,1.63,0.04,0.11
12:00 - 13:00,1.22,1.14,1.18,1.1,0.95,0.08,0.04
13:00 - 14:00,0.46,0.34,0.49,0.49,0.27,0.0,0.04
14:00 - 15:00,0.68,0.42,0.57,0.23,0.23,0.04,0.08
15:00 - 16:00,0.3,0.34,0.53,0.34,0.19,0.0,0.08
16:00 - 17:00,0.27,0.57,0.27,0.08,0.19,0.04,0.0
17:00 - 18:00,0.11,0.15,0.15,0.3,0.04,0.0,0.0
18:00 - 19:00,0.08,0.15,0.08,0.08,0.0,0.0,0.0
19:00 - 20:00,0.04,0.0,0.04,0.0,0.08,0.0,0.0
20:00 - 21:00,0.08,0.0,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.04,0.0,0.08,0.0,0.0,0.0
22:00 - 23:00,0.11,0.08,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.11,0.08,0.15,0.0,0.04,0.04,0.0
