 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,6,3,1,5,0,0
01:00 - 02:00,2,6,9,7,10,1,3
02:00 - 03:00,40,22,33,14,13,2,0
03:00 - 04:00,49,40,37,36,40,5,0
04:00 - 05:00,31,40,38,50,44,8,0
05:00 - 06:00,34,47,52,33,28,5,3
06:00 - 07:00,62,47,76,32,33,1,2
07:00 - 08:00,39,60,44,34,60,0,3
08:00 - 09:00,56,65,32,53,42,6,2
09:00 - 10:00,45,61,37,36,46,6,1
10:00 - 11:00,45,60,44,42,32,4,9
11:00 - 12:00,42,44,38,41,43,1,3
12:00 - 13:00,32,30,31,29,25,2,1
13:00 - 14:00,12,9,13,13,7,0,1
14:00 - 15:00,18,11,15,6,6,1,2
15:00 - 16:00,8,9,14,9,5,0,2
16:00 - 17:00,7,15,7,2,5,1,0
17:00 - 18:00,3,4,4,8,1,0,0
18:00 - 19:00,2,4,2,2,0,0,0
19:00 - 20:00,1,0,1,0,2,0,0
20:00 - 21:00,2,0,0,0,0,0,0
21:00 - 22:00,0,1,0,2,0,0,0
22:00 - 23:00,3,2,0,0,0,0,0
23:00 - 00:00,3,2,4,0,1,1,0
