 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.14,0.14,0.0,0.56,0.85,0.0,0.0
01:00 - 02:00,0.56,0.42,0.14,0.42,0.0,0.0,0.0
02:00 - 03:00,0.0,0.28,0.28,0.28,0.0,0.14,0.0
03:00 - 04:00,0.85,1.41,0.14,0.14,0.28,0.0,0.0
04:00 - 05:00,1.84,0.42,0.14,0.0,0.28,0.0,0.0
05:00 - 06:00,0.28,0.71,0.71,0.42,0.0,0.14,0.14
06:00 - 07:00,0.56,1.27,1.41,0.28,0.14,0.0,0.0
07:00 - 08:00,0.56,0.56,0.14,0.99,0.28,0.0,0.0
08:00 - 09:00,1.13,1.27,0.99,1.27,1.69,0.14,0.0
09:00 - 10:00,1.84,1.69,1.69,3.81,0.85,0.0,0.0
10:00 - 11:00,1.13,1.55,2.97,1.55,0.42,0.0,0.0
11:00 - 12:00,1.55,2.26,2.26,2.12,1.55,0.0,0.0
12:00 - 13:00,1.27,2.82,1.13,1.55,1.41,0.0,0.28
13:00 - 14:00,1.13,6.21,0.99,0.99,2.12,0.0,0.42
14:00 - 15:00,0.71,2.82,0.71,0.71,1.27,0.14,0.14
15:00 - 16:00,0.71,2.12,1.27,1.41,0.99,0.0,0.0
16:00 - 17:00,1.27,1.55,0.85,0.71,0.99,0.42,0.0
17:00 - 18:00,0.56,1.13,0.56,0.56,0.14,0.14,0.28
18:00 - 19:00,0.14,0.56,0.0,0.56,0.42,0.0,0.0
19:00 - 20:00,0.28,0.42,0.28,0.14,0.0,0.0,0.0
20:00 - 21:00,0.14,0.0,0.42,0.42,0.0,0.0,0.0
21:00 - 22:00,0.14,0.0,0.28,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.14,0.14,0.0,0.14,0.0
23:00 - 00:00,0.14,0.0,0.28,0.0,0.0,0.0,0.28
