 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.66,0.0,0.53,0.27,0.13,0.4,0.13
01:00 - 02:00,0.4,0.13,0.0,1.06,0.13,0.0,0.0
02:00 - 03:00,0.0,0.13,0.27,0.27,0.53,0.0,0.0
03:00 - 04:00,0.0,0.0,0.13,0.53,0.13,0.0,0.0
04:00 - 05:00,0.13,0.0,0.53,0.13,0.27,0.0,0.0
05:00 - 06:00,0.4,0.0,0.13,0.13,0.0,0.0,0.0
06:00 - 07:00,0.4,0.93,0.4,0.8,0.27,0.0,0.0
07:00 - 08:00,0.53,0.8,0.8,1.2,1.06,0.27,0.0
08:00 - 09:00,0.93,1.99,1.06,0.8,0.53,0.0,0.0
09:00 - 10:00,0.93,0.93,0.53,0.8,0.8,0.13,0.13
10:00 - 11:00,1.73,2.92,1.06,1.73,1.33,0.66,0.0
11:00 - 12:00,1.99,1.73,1.59,1.59,1.99,0.0,0.0
12:00 - 13:00,1.06,1.99,1.33,1.86,1.46,0.0,0.13
13:00 - 14:00,1.06,1.33,1.99,2.26,1.2,0.0,0.0
14:00 - 15:00,1.2,1.33,1.73,0.93,1.06,0.0,0.27
15:00 - 16:00,1.33,2.39,1.2,1.33,0.8,0.0,0.0
16:00 - 17:00,0.53,1.59,0.93,0.8,1.33,0.0,0.0
17:00 - 18:00,1.06,2.52,2.39,1.46,1.2,0.0,0.0
18:00 - 19:00,0.53,0.66,0.93,0.53,0.8,0.0,0.27
19:00 - 20:00,0.27,0.27,0.13,0.53,0.27,0.0,0.0
20:00 - 21:00,0.53,0.0,0.4,0.13,0.4,0.0,0.13
21:00 - 22:00,1.2,1.2,0.27,0.53,0.0,0.0,0.0
22:00 - 23:00,0.66,0.27,0.53,0.8,0.0,0.0,0.0
23:00 - 00:00,0.13,0.8,0.0,0.53,0.0,0.0,0.4
