 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,5,19,8,11,19,17,5
01:00 - 02:00,5,8,11,8,19,13,4
02:00 - 03:00,4,10,8,15,9,12,8
03:00 - 04:00,9,15,10,15,10,7,19
04:00 - 05:00,5,8,11,7,6,6,2
05:00 - 06:00,3,18,12,8,7,2,6
06:00 - 07:00,10,6,20,15,4,11,4
07:00 - 08:00,4,15,14,13,13,9,4
08:00 - 09:00,10,9,4,6,10,9,2
09:00 - 10:00,3,8,7,17,9,6,3
10:00 - 11:00,4,9,8,11,3,6,8
11:00 - 12:00,8,11,11,2,4,3,4
12:00 - 13:00,6,4,9,17,10,3,3
13:00 - 14:00,5,9,3,6,6,7,8
14:00 - 15:00,6,4,7,13,7,3,4
15:00 - 16:00,4,8,7,16,20,8,6
16:00 - 17:00,9,5,5,13,10,8,9
17:00 - 18:00,6,15,8,11,4,9,8
18:00 - 19:00,5,11,9,19,10,8,6
19:00 - 20:00,2,13,5,16,17,7,5
20:00 - 21:00,17,12,16,21,4,5,2
21:00 - 22:00,15,13,9,14,24,13,2
22:00 - 23:00,11,37,19,15,16,5,6
23:00 - 00:00,12,31,14,11,8,9,9
