 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.14,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.14,0.0,0.0
02:00 - 03:00,0.0,0.14,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.27,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.95,0.0,0.0,0.27
05:00 - 06:00,0.14,0.27,0.27,0.0,0.14,0.0,0.0
06:00 - 07:00,0.0,1.22,0.27,0.14,0.14,0.0,0.68
07:00 - 08:00,0.27,2.43,0.14,0.14,0.0,0.0,0.54
08:00 - 09:00,0.68,2.16,0.68,0.54,0.14,0.0,1.08
09:00 - 10:00,1.35,2.84,2.84,1.08,0.14,0.0,4.46
10:00 - 11:00,1.49,1.62,0.41,0.81,0.0,0.0,0.68
11:00 - 12:00,0.95,4.05,1.35,2.84,0.0,0.0,2.7
12:00 - 13:00,2.03,3.11,0.95,1.22,0.27,0.0,0.68
13:00 - 14:00,1.49,1.35,0.54,4.19,0.27,0.0,1.22
14:00 - 15:00,2.43,1.62,1.62,1.22,0.0,0.0,1.49
15:00 - 16:00,3.78,1.35,1.62,1.89,0.14,0.0,0.95
16:00 - 17:00,0.27,1.22,4.05,0.81,0.0,0.0,0.95
17:00 - 18:00,1.22,1.76,2.84,0.68,0.0,0.14,0.95
18:00 - 19:00,0.27,0.14,0.41,0.41,0.0,0.0,1.35
19:00 - 20:00,0.14,0.14,0.0,0.27,0.0,0.0,0.68
20:00 - 21:00,0.0,0.0,0.27,0.14,0.0,0.0,0.14
21:00 - 22:00,0.14,0.0,0.0,0.14,0.14,0.0,0.0
22:00 - 23:00,0.0,1.22,0.0,0.0,0.0,0.0,0.14
23:00 - 00:00,0.14,0.0,0.0,0.0,0.0,0.0,0.0
