 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.53,0.53,0.49,0.4,0.49,0.31,0.13
01:00 - 02:00,0.4,0.45,0.36,0.13,0.4,0.09,0.49
02:00 - 03:00,0.31,0.31,0.36,0.4,1.25,0.04,0.13
03:00 - 04:00,0.27,0.4,0.36,0.22,0.4,0.36,0.13
04:00 - 05:00,0.4,0.58,0.62,0.67,0.18,0.18,0.04
05:00 - 06:00,0.31,0.4,0.4,0.53,0.27,0.85,0.4
06:00 - 07:00,0.49,0.85,0.4,0.67,0.58,0.93,0.18
07:00 - 08:00,0.36,0.71,0.49,0.49,1.02,0.36,0.67
08:00 - 09:00,0.62,0.71,1.02,0.49,0.71,0.4,0.4
09:00 - 10:00,0.58,0.93,0.85,0.93,1.02,0.27,0.53
10:00 - 11:00,0.53,0.49,0.93,0.89,0.76,0.36,0.4
11:00 - 12:00,0.4,0.4,0.76,0.93,0.67,0.18,0.27
12:00 - 13:00,0.76,0.71,0.8,0.8,0.62,0.76,0.49
13:00 - 14:00,0.85,0.89,0.98,0.76,1.25,0.45,0.22
14:00 - 15:00,0.62,1.11,1.42,1.02,0.8,0.18,0.27
15:00 - 16:00,0.4,1.16,0.98,1.47,1.2,0.22,0.58
16:00 - 17:00,0.89,0.71,0.71,1.11,1.2,0.22,0.09
17:00 - 18:00,0.93,1.29,0.8,1.25,0.85,0.27,0.27
18:00 - 19:00,0.8,0.76,0.67,1.16,0.58,0.45,0.22
19:00 - 20:00,1.07,0.53,0.62,1.29,0.62,0.36,0.49
20:00 - 21:00,0.98,0.71,0.62,0.71,0.58,0.4,0.62
21:00 - 22:00,0.58,0.89,1.2,0.71,0.4,0.18,0.49
22:00 - 23:00,0.76,0.71,0.4,0.62,0.4,0.09,0.8
23:00 - 00:00,0.76,0.58,0.62,0.31,0.4,0.22,0.62
