 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.04,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.04,0.0,0.0,0.04,0.04,0.0,0.0
02:00 - 03:00,0.07,0.0,0.07,0.0,0.04,0.0,0.0
03:00 - 04:00,0.04,0.04,0.0,0.0,0.04,0.0,0.0
04:00 - 05:00,0.33,0.11,0.11,0.11,0.18,0.0,0.0
05:00 - 06:00,0.43,0.29,0.25,0.14,0.47,0.0,0.0
06:00 - 07:00,1.12,0.47,0.83,0.79,0.98,0.0,0.0
07:00 - 08:00,1.63,0.87,1.16,1.26,1.26,0.0,0.0
08:00 - 09:00,4.73,1.91,1.77,1.84,2.17,0.0,0.0
09:00 - 10:00,4.41,2.17,2.31,1.48,2.46,0.04,0.0
10:00 - 11:00,3.29,1.84,1.73,1.48,2.17,0.04,0.0
11:00 - 12:00,1.84,2.06,1.23,2.17,2.24,0.0,0.0
12:00 - 13:00,2.31,1.81,1.34,1.34,1.41,0.0,0.04
13:00 - 14:00,1.7,2.38,1.26,1.41,1.55,0.0,0.07
14:00 - 15:00,1.19,1.7,1.45,1.34,2.02,0.0,0.0
15:00 - 16:00,1.3,1.05,1.12,0.54,0.9,0.0,0.0
16:00 - 17:00,0.94,0.72,2.17,0.29,0.47,0.0,0.0
17:00 - 18:00,0.22,0.29,2.24,0.29,0.65,0.0,0.04
18:00 - 19:00,0.25,0.33,0.22,0.07,0.29,0.0,0.14
19:00 - 20:00,0.14,0.14,0.18,0.07,0.07,0.07,0.0
20:00 - 21:00,0.11,0.0,0.25,0.04,0.07,0.0,0.07
21:00 - 22:00,0.25,0.07,0.51,0.0,0.07,0.0,0.04
22:00 - 23:00,0.0,0.0,0.07,0.11,0.04,0.0,0.07
23:00 - 00:00,0.04,0.0,0.04,0.04,0.0,0.0,0.0
