 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,7,8,16,6,8,0,3
01:00 - 02:00,9,13,8,7,8,5,0
02:00 - 03:00,14,11,8,10,13,2,1
03:00 - 04:00,15,15,7,13,9,2,1
04:00 - 05:00,13,17,11,13,16,3,3
05:00 - 06:00,15,17,10,15,12,0,3
06:00 - 07:00,26,15,18,21,17,1,3
07:00 - 08:00,19,17,26,22,14,7,4
08:00 - 09:00,24,12,21,27,26,3,5
09:00 - 10:00,30,31,27,28,23,5,6
10:00 - 11:00,18,27,28,21,19,1,4
11:00 - 12:00,21,14,27,30,11,3,5
12:00 - 13:00,23,19,23,22,22,6,4
13:00 - 14:00,14,20,18,16,15,6,3
14:00 - 15:00,11,20,19,9,13,1,4
15:00 - 16:00,14,8,22,9,17,1,5
16:00 - 17:00,20,14,20,11,11,6,6
17:00 - 18:00,25,18,10,14,20,4,13
18:00 - 19:00,8,22,28,23,6,1,8
19:00 - 20:00,19,19,20,16,5,4,4
20:00 - 21:00,19,18,18,12,10,1,11
21:00 - 22:00,12,14,16,6,5,1,7
22:00 - 23:00,7,22,17,9,6,2,11
23:00 - 00:00,14,13,10,10,2,0,7
