 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,7,9,14,15,49,2,1
01:00 - 02:00,17,11,19,18,40,2,4
02:00 - 03:00,26,44,34,46,44,4,2
03:00 - 04:00,63,58,74,65,65,3,3
04:00 - 05:00,88,117,96,127,91,7,6
05:00 - 06:00,115,79,91,86,84,6,2
06:00 - 07:00,98,70,90,77,84,0,7
07:00 - 08:00,79,86,79,64,79,3,6
08:00 - 09:00,127,94,88,97,79,8,6
09:00 - 10:00,102,114,115,93,84,5,2
10:00 - 11:00,112,87,113,78,66,6,2
11:00 - 12:00,72,70,74,69,59,10,7
12:00 - 13:00,59,58,39,39,38,7,2
13:00 - 14:00,43,45,34,25,28,2,5
14:00 - 15:00,46,35,32,31,21,11,7
15:00 - 16:00,30,33,24,27,37,2,4
16:00 - 17:00,24,38,27,24,27,8,3
17:00 - 18:00,23,11,20,19,22,3,3
18:00 - 19:00,9,10,13,8,13,8,1
19:00 - 20:00,7,6,12,9,9,2,2
20:00 - 21:00,10,11,9,6,4,3,3
21:00 - 22:00,17,16,20,8,10,0,7
22:00 - 23:00,15,11,5,11,8,4,12
23:00 - 00:00,10,7,12,42,5,5,8
