 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.14,5.21,0.14,0.27,0.21,0.14,0.14
01:00 - 02:00,0.21,46.1,0.14,0.0,0.34,0.21,0.34
02:00 - 03:00,0.41,0.34,0.21,0.14,0.41,0.27,0.07
03:00 - 04:00,0.34,0.41,0.21,0.14,0.34,0.27,0.21
04:00 - 05:00,0.82,0.41,0.62,0.48,0.82,0.14,0.62
05:00 - 06:00,0.41,0.41,0.14,0.07,0.14,0.27,0.62
06:00 - 07:00,0.07,0.41,0.34,0.07,0.07,0.34,0.21
07:00 - 08:00,0.21,0.14,0.27,0.0,0.0,0.14,0.34
08:00 - 09:00,0.14,0.27,0.0,0.07,0.14,0.07,0.0
09:00 - 10:00,0.21,0.07,0.07,0.14,0.07,0.0,0.07
10:00 - 11:00,0.0,0.14,0.07,0.27,0.41,0.0,0.0
11:00 - 12:00,0.14,0.21,0.21,0.07,0.14,0.14,0.0
12:00 - 13:00,0.62,0.21,0.27,0.07,0.55,0.0,0.0
13:00 - 14:00,0.82,0.21,0.21,0.27,0.14,0.14,0.0
14:00 - 15:00,0.82,0.41,0.68,0.27,0.41,0.0,0.07
15:00 - 16:00,0.89,0.48,0.27,0.82,0.34,0.07,0.14
16:00 - 17:00,0.62,0.34,0.34,0.48,0.27,0.27,0.14
17:00 - 18:00,0.21,0.75,0.27,0.41,2.67,0.48,0.14
18:00 - 19:00,0.48,0.41,0.62,0.27,1.16,0.27,0.34
19:00 - 20:00,0.48,0.27,0.48,0.34,0.68,0.07,0.62
20:00 - 21:00,0.62,0.68,0.68,0.34,0.75,0.34,0.41
21:00 - 22:00,0.21,0.55,0.41,0.21,0.55,0.07,0.27
22:00 - 23:00,0.34,0.07,0.07,0.07,0.62,0.34,0.0
23:00 - 00:00,0.07,0.14,0.0,0.0,0.0,0.0,0.14
