 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.47,0.94,0.94,0.47,0.79,0.31,0.0
01:00 - 02:00,0.31,2.2,0.94,1.1,1.73,1.26,0.94
02:00 - 03:00,0.31,0.94,1.42,3.14,0.94,1.26,1.1
03:00 - 04:00,0.16,0.79,0.47,1.73,0.47,0.63,1.1
04:00 - 05:00,0.47,1.1,1.42,1.1,0.94,2.83,0.47
05:00 - 06:00,0.94,0.94,0.47,3.3,0.47,2.36,0.63
06:00 - 07:00,0.31,0.79,1.26,2.36,1.42,1.1,0.31
07:00 - 08:00,0.31,1.26,1.89,1.57,0.79,0.47,0.47
08:00 - 09:00,0.31,0.47,1.73,0.16,0.94,1.42,0.47
09:00 - 10:00,0.16,0.79,0.79,0.47,0.94,0.31,0.31
10:00 - 11:00,0.16,0.63,1.1,0.63,0.63,0.47,0.47
11:00 - 12:00,0.0,0.79,0.31,0.63,0.94,0.63,0.47
12:00 - 13:00,1.42,0.16,0.79,0.31,0.31,0.63,0.16
13:00 - 14:00,0.31,0.31,0.47,0.31,0.63,0.31,0.16
14:00 - 15:00,0.79,0.94,0.31,0.47,0.31,0.0,0.31
15:00 - 16:00,0.31,0.79,0.63,0.79,0.31,0.16,0.63
16:00 - 17:00,0.16,0.16,0.63,0.31,0.31,0.16,0.0
17:00 - 18:00,0.0,0.16,0.16,0.0,0.0,0.0,0.0
18:00 - 19:00,0.0,0.16,0.0,0.16,0.79,0.0,0.16
19:00 - 20:00,0.0,0.0,0.16,0.16,0.0,0.0,0.16
20:00 - 21:00,0.0,0.31,0.16,0.0,0.16,0.0,0.0
21:00 - 22:00,0.47,0.0,0.16,0.0,0.0,0.0,0.16
22:00 - 23:00,0.79,0.0,0.0,0.31,0.31,0.0,0.31
23:00 - 00:00,1.1,0.31,0.31,0.63,0.63,0.63,0.63
