 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.18,0.45,0.5,0.23,0.36,0.05,0.05
01:00 - 02:00,0.45,0.36,0.91,0.41,0.64,0.0,0.0
02:00 - 03:00,0.73,0.41,0.68,0.73,0.91,0.0,0.05
03:00 - 04:00,0.68,0.64,0.82,0.45,0.36,0.05,0.14
04:00 - 05:00,0.59,0.91,0.77,0.73,0.45,0.09,0.05
05:00 - 06:00,0.73,0.82,1.36,0.5,0.36,0.05,0.05
06:00 - 07:00,0.95,1.09,0.95,0.91,0.86,0.14,0.09
07:00 - 08:00,1.64,1.68,0.86,1.45,0.91,0.09,0.14
08:00 - 09:00,2.09,1.86,1.27,1.64,1.27,0.0,0.14
09:00 - 10:00,2.82,2.14,2.41,1.73,1.18,0.05,0.09
10:00 - 11:00,1.86,1.82,2.14,1.09,1.23,0.14,0.05
11:00 - 12:00,2.27,1.59,1.41,1.36,0.82,0.05,0.18
12:00 - 13:00,1.77,1.41,2.36,1.32,2.04,0.0,0.05
13:00 - 14:00,1.09,1.77,1.68,1.0,0.95,0.05,0.0
14:00 - 15:00,0.73,0.86,1.27,1.14,0.5,0.09,0.0
15:00 - 16:00,0.91,0.95,1.0,0.64,0.14,0.05,0.05
16:00 - 17:00,0.5,1.27,0.5,0.36,0.41,0.05,0.05
17:00 - 18:00,0.14,0.18,0.59,0.27,0.09,0.0,0.05
18:00 - 19:00,0.18,0.05,0.73,0.05,0.14,0.0,0.05
19:00 - 20:00,0.32,0.18,0.09,0.18,0.14,0.0,0.0
20:00 - 21:00,0.27,0.0,0.09,0.09,0.0,0.14,0.0
21:00 - 22:00,0.5,0.14,0.0,0.14,0.0,0.0,0.0
22:00 - 23:00,0.14,0.18,0.64,0.14,0.05,0.0,0.09
23:00 - 00:00,0.23,0.18,0.95,0.41,0.0,0.0,0.18
