 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,8,29,15,22,25,16,12
01:00 - 02:00,9,16,19,14,23,15,11
02:00 - 03:00,15,18,14,18,12,6,14
03:00 - 04:00,12,15,10,14,8,6,5
04:00 - 05:00,9,10,8,15,9,7,2
05:00 - 06:00,3,14,16,9,16,8,8
06:00 - 07:00,9,12,10,13,16,6,5
07:00 - 08:00,12,15,14,22,25,8,3
08:00 - 09:00,24,18,38,17,25,7,7
09:00 - 10:00,22,29,23,30,32,7,15
10:00 - 11:00,13,31,36,25,27,5,10
11:00 - 12:00,28,28,33,39,40,12,14
12:00 - 13:00,24,35,32,33,37,10,9
13:00 - 14:00,32,44,52,53,34,8,14
14:00 - 15:00,42,60,45,39,60,20,13
15:00 - 16:00,46,49,57,68,49,10,10
16:00 - 17:00,45,62,62,63,63,12,20
17:00 - 18:00,58,57,56,74,45,14,17
18:00 - 19:00,76,44,53,53,46,13,12
19:00 - 20:00,49,57,55,27,56,12,16
20:00 - 21:00,60,46,49,44,43,18,15
21:00 - 22:00,49,58,50,58,56,14,18
22:00 - 23:00,46,39,29,39,44,9,6
23:00 - 00:00,33,41,29,26,17,10,12
