 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,10,2,24,9,14,8,3
01:00 - 02:00,8,8,3,5,11,8,0
02:00 - 03:00,3,4,6,19,9,7,6
03:00 - 04:00,2,7,3,9,17,1,4
04:00 - 05:00,2,0,3,16,11,2,0
05:00 - 06:00,4,5,2,4,10,7,4
06:00 - 07:00,2,1,2,5,5,1,1
07:00 - 08:00,2,7,3,2,4,2,2
08:00 - 09:00,4,2,3,1,9,1,4
09:00 - 10:00,0,3,3,2,9,6,0
10:00 - 11:00,0,6,1,0,1,2,1
11:00 - 12:00,0,2,0,1,1,1,0
12:00 - 13:00,0,0,0,1,2,1,1
13:00 - 14:00,0,0,0,1,0,0,0
14:00 - 15:00,0,0,0,0,0,1,0
15:00 - 16:00,0,0,1,2,2,0,0
16:00 - 17:00,0,3,6,4,0,0,0
17:00 - 18:00,1,1,3,8,4,1,6
18:00 - 19:00,9,1,8,12,13,2,4
19:00 - 20:00,3,10,19,21,15,0,1
20:00 - 21:00,6,6,2,1,9,0,1
21:00 - 22:00,13,14,9,7,22,0,4
22:00 - 23:00,7,14,13,11,14,0,2
23:00 - 00:00,11,15,13,6,13,0,2
