 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.15,0.54,0.54,0.46,0.7,0.15,0.08
01:00 - 02:00,0.0,0.15,0.31,0.15,0.62,0.15,0.08
02:00 - 03:00,0.08,0.39,0.31,0.39,0.31,0.23,0.08
03:00 - 04:00,0.08,0.54,0.31,0.85,0.31,0.0,0.08
04:00 - 05:00,0.23,0.08,0.31,0.15,0.08,0.08,0.0
05:00 - 06:00,0.31,0.15,0.15,0.31,0.08,0.08,0.15
06:00 - 07:00,0.15,0.0,0.08,0.0,0.15,0.15,0.0
07:00 - 08:00,0.23,0.62,0.85,0.62,0.15,0.15,0.0
08:00 - 09:00,0.7,1.24,1.16,0.77,0.7,0.08,0.54
09:00 - 10:00,1.0,1.55,1.47,0.93,1.85,0.08,0.0
10:00 - 11:00,1.39,0.62,1.24,0.77,1.31,0.23,0.08
11:00 - 12:00,1.24,1.08,0.85,0.7,1.47,0.31,0.15
12:00 - 13:00,2.09,2.09,1.16,1.55,1.08,0.08,0.23
13:00 - 14:00,1.55,1.16,1.31,1.78,1.62,0.08,0.15
14:00 - 15:00,1.31,1.55,1.55,1.47,1.47,0.39,0.15
15:00 - 16:00,0.31,1.39,0.85,0.77,0.85,0.39,0.0
16:00 - 17:00,0.62,2.09,0.85,0.62,0.62,0.23,0.08
17:00 - 18:00,1.16,1.62,1.0,0.93,0.23,0.62,0.15
18:00 - 19:00,1.08,0.85,1.0,0.31,0.62,0.31,0.39
19:00 - 20:00,1.31,0.93,0.77,0.39,0.39,0.46,0.39
20:00 - 21:00,0.7,0.31,1.16,0.93,0.31,0.31,0.31
21:00 - 22:00,0.46,0.62,0.54,1.7,0.15,0.0,0.23
22:00 - 23:00,0.39,0.93,0.7,0.62,0.77,0.31,0.23
23:00 - 00:00,0.46,0.62,0.46,0.7,0.54,0.15,0.15
