 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.2,0.98,1.18,1.01,1.41,0.44,0.1
01:00 - 02:00,0.2,1.08,0.94,0.84,0.77,0.71,0.17
02:00 - 03:00,0.27,0.64,0.84,0.91,0.88,0.51,0.03
03:00 - 04:00,0.27,0.64,0.81,1.11,0.54,0.2,0.37
04:00 - 05:00,0.34,0.74,0.3,0.34,0.34,0.1,0.1
05:00 - 06:00,0.34,0.54,0.27,0.44,0.61,0.17,0.1
06:00 - 07:00,0.34,0.57,0.3,0.44,0.2,0.13,0.07
07:00 - 08:00,0.24,0.34,0.4,0.47,0.27,0.24,0.0
08:00 - 09:00,0.24,0.2,0.34,0.4,0.17,0.1,0.03
09:00 - 10:00,0.24,0.27,0.17,0.27,0.2,0.03,0.07
10:00 - 11:00,0.47,0.27,0.24,0.34,0.4,0.1,0.0
11:00 - 12:00,0.4,0.3,0.34,0.27,0.2,0.0,0.07
12:00 - 13:00,0.27,0.47,0.47,0.77,0.37,0.03,0.13
13:00 - 14:00,0.57,0.74,0.74,0.47,0.61,0.24,0.17
14:00 - 15:00,0.64,0.64,0.67,0.4,0.54,0.1,0.13
15:00 - 16:00,0.84,1.11,0.74,0.77,0.64,0.2,0.1
16:00 - 17:00,1.18,1.35,0.81,1.15,0.94,0.07,0.3
17:00 - 18:00,1.31,1.48,0.77,1.38,0.98,0.34,0.13
18:00 - 19:00,1.21,1.68,1.79,1.68,1.38,0.07,0.34
19:00 - 20:00,1.35,1.89,1.95,1.35,1.38,0.24,0.27
20:00 - 21:00,0.74,1.58,1.31,1.28,1.18,0.24,0.2
21:00 - 22:00,1.45,1.31,1.21,1.75,0.54,0.17,0.2
22:00 - 23:00,0.77,0.98,1.15,1.52,0.88,0.07,0.27
23:00 - 00:00,1.01,1.08,1.25,1.48,0.81,0.1,0.2
