 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,1,0,1,0
01:00 - 02:00,0,0,0,1,0,0,0
02:00 - 03:00,0,0,0,0,0,0,0
03:00 - 04:00,1,0,2,4,0,0,0
04:00 - 05:00,1,5,3,4,1,0,0
05:00 - 06:00,29,39,45,50,37,1,0
06:00 - 07:00,17,43,32,26,20,1,0
07:00 - 08:00,87,101,114,71,77,0,0
08:00 - 09:00,107,126,95,93,89,1,1
09:00 - 10:00,80,121,130,122,90,2,1
10:00 - 11:00,133,135,119,115,118,0,4
11:00 - 12:00,146,154,127,159,161,0,1
12:00 - 13:00,131,115,108,104,115,0,2
13:00 - 14:00,119,179,93,104,107,0,1
14:00 - 15:00,77,107,76,66,72,0,1
15:00 - 16:00,40,46,45,44,27,2,1
16:00 - 17:00,18,15,15,18,13,1,0
17:00 - 18:00,17,11,3,13,5,0,2
18:00 - 19:00,3,3,4,2,4,0,2
19:00 - 20:00,2,4,3,2,1,0,0
20:00 - 21:00,3,3,6,1,0,0,0
21:00 - 22:00,2,4,2,0,0,0,0
22:00 - 23:00,0,0,1,2,1,0,0
23:00 - 00:00,0,1,0,1,1,0,0
