 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,7,10,5,6,5,1
01:00 - 02:00,1,1,3,9,5,9,0
02:00 - 03:00,1,3,13,9,7,5,6
03:00 - 04:00,8,2,3,3,8,3,4
04:00 - 05:00,1,8,6,14,3,5,1
05:00 - 06:00,2,7,5,5,14,6,2
06:00 - 07:00,4,4,4,10,2,4,2
07:00 - 08:00,1,8,1,6,5,1,1
08:00 - 09:00,1,7,3,4,3,5,3
09:00 - 10:00,2,6,4,6,4,3,3
10:00 - 11:00,1,4,6,3,9,5,0
11:00 - 12:00,2,2,5,8,6,0,1
12:00 - 13:00,1,1,0,1,0,2,1
13:00 - 14:00,2,1,2,2,0,0,1
14:00 - 15:00,0,1,4,1,2,1,0
15:00 - 16:00,2,4,2,2,4,0,1
16:00 - 17:00,5,3,3,3,4,0,0
17:00 - 18:00,2,3,1,6,2,1,1
18:00 - 19:00,5,6,17,2,12,3,2
19:00 - 20:00,12,11,41,8,12,3,3
20:00 - 21:00,11,9,10,11,10,2,3
21:00 - 22:00,9,7,12,7,5,4,2
22:00 - 23:00,5,10,7,6,9,4,2
23:00 - 00:00,3,4,4,5,8,4,4
