 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,3.08,1.21,1.03,1.49,1.12,0.09
01:00 - 02:00,0.28,0.65,1.03,0.75,0.37,0.93,0.19
02:00 - 03:00,0.19,0.84,0.28,0.19,0.09,0.37,0.09
03:00 - 04:00,0.09,0.09,0.47,0.19,0.28,0.47,0.09
04:00 - 05:00,0.09,0.09,0.09,0.75,0.19,0.0,0.19
05:00 - 06:00,0.56,0.09,0.56,0.75,0.56,0.19,0.09
06:00 - 07:00,0.47,0.75,0.37,0.37,0.65,0.37,0.56
07:00 - 08:00,0.09,0.56,0.75,0.0,1.4,0.56,0.84
08:00 - 09:00,0.19,0.0,0.56,0.28,0.28,0.47,0.0
09:00 - 10:00,0.28,0.37,0.19,0.19,0.19,0.0,0.09
10:00 - 11:00,0.28,0.28,0.09,0.09,0.19,0.09,0.19
11:00 - 12:00,0.28,0.19,0.19,0.0,0.09,0.0,0.0
12:00 - 13:00,0.19,0.09,0.28,0.09,0.0,0.37,0.0
13:00 - 14:00,0.09,0.09,0.28,0.28,0.37,0.93,0.28
14:00 - 15:00,0.19,0.56,0.19,0.19,0.75,0.19,0.56
15:00 - 16:00,0.65,0.47,0.84,1.03,1.4,0.09,0.0
16:00 - 17:00,1.03,1.77,1.4,1.03,1.59,0.09,0.09
17:00 - 18:00,1.4,1.49,1.87,1.4,1.68,0.0,0.28
18:00 - 19:00,1.59,0.84,0.65,1.4,0.56,0.0,0.65
19:00 - 20:00,0.75,0.47,0.47,0.65,0.19,0.19,0.0
20:00 - 21:00,2.52,1.68,0.84,1.03,1.49,0.19,0.09
21:00 - 22:00,2.89,1.4,1.68,2.33,2.33,0.0,0.09
22:00 - 23:00,0.84,1.21,2.24,2.33,1.4,0.19,0.0
23:00 - 00:00,0.93,0.75,1.21,1.4,1.31,0.47,0.28
