 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,21,13,15,15,10,6
01:00 - 02:00,3,6,9,12,8,5,0
02:00 - 03:00,2,6,7,17,9,2,0
03:00 - 04:00,8,5,3,10,6,6,4
04:00 - 05:00,3,3,3,6,3,1,3
05:00 - 06:00,8,8,9,5,8,2,2
06:00 - 07:00,3,7,7,5,8,1,1
07:00 - 08:00,2,1,6,5,7,4,2
08:00 - 09:00,5,5,4,3,6,8,0
09:00 - 10:00,6,8,2,8,14,2,3
10:00 - 11:00,9,6,9,11,7,0,4
11:00 - 12:00,10,8,7,5,7,0,2
12:00 - 13:00,7,4,15,9,9,2,1
13:00 - 14:00,9,9,8,6,6,5,5
14:00 - 15:00,17,13,9,8,21,1,3
15:00 - 16:00,25,20,16,28,11,2,1
16:00 - 17:00,11,33,18,28,15,4,1
17:00 - 18:00,19,16,18,30,22,5,4
18:00 - 19:00,15,17,15,24,20,3,0
19:00 - 20:00,14,16,19,12,17,3,5
20:00 - 21:00,14,16,12,10,15,6,3
21:00 - 22:00,17,14,18,19,22,5,5
22:00 - 23:00,20,14,32,17,9,4,7
23:00 - 00:00,12,14,26,11,15,2,6
