 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,2,2,11,3,6,0
01:00 - 02:00,0,3,5,1,0,7,0
02:00 - 03:00,9,0,4,1,0,3,0
03:00 - 04:00,0,2,4,4,3,0,1
04:00 - 05:00,2,4,39,2,3,0,3
05:00 - 06:00,9,7,9,3,5,5,3
06:00 - 07:00,2,12,9,7,2,6,2
07:00 - 08:00,2,19,10,7,0,5,0
08:00 - 09:00,0,12,7,5,6,3,0
09:00 - 10:00,65,8,7,12,13,1,0
10:00 - 11:00,10,15,18,3,11,1,0
11:00 - 12:00,3,5,10,10,10,1,0
12:00 - 13:00,4,3,1,5,2,1,0
13:00 - 14:00,2,6,4,5,13,0,0
14:00 - 15:00,10,4,11,11,11,3,0
15:00 - 16:00,10,8,12,6,7,5,2
16:00 - 17:00,7,3,10,6,9,1,0
17:00 - 18:00,9,11,5,13,9,4,1
18:00 - 19:00,2,7,4,8,11,8,3
19:00 - 20:00,5,5,1,3,4,0,1
20:00 - 21:00,5,6,2,3,2,1,0
21:00 - 22:00,13,7,7,6,0,0,0
22:00 - 23:00,3,4,3,3,1,0,2
23:00 - 00:00,2,5,6,1,2,1,3
