 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.38,0.19,0.19,0.38,0.19,0.19
01:00 - 02:00,0.0,1.51,1.88,0.56,2.26,2.07,0.0
02:00 - 03:00,0.0,1.32,2.07,1.51,2.07,1.51,0.38
03:00 - 04:00,0.56,0.56,0.56,0.38,0.75,0.94,0.0
04:00 - 05:00,0.56,1.32,0.75,1.32,0.94,0.75,0.0
05:00 - 06:00,0.19,1.32,2.82,1.88,0.75,3.58,0.19
06:00 - 07:00,0.38,1.32,1.69,2.45,2.26,5.27,0.0
07:00 - 08:00,0.56,1.88,2.26,2.07,1.69,2.07,0.0
08:00 - 09:00,0.75,2.45,0.56,0.94,5.46,2.07,0.38
09:00 - 10:00,0.0,1.32,0.56,0.94,0.94,0.19,0.56
10:00 - 11:00,0.19,0.56,0.38,0.19,0.56,0.38,0.19
11:00 - 12:00,0.19,0.0,0.38,0.38,0.38,0.0,0.38
12:00 - 13:00,0.75,1.32,0.0,0.56,0.19,0.0,0.0
13:00 - 14:00,0.0,1.13,0.56,0.19,0.75,0.19,0.0
14:00 - 15:00,0.56,0.19,0.75,0.75,1.13,0.19,0.19
15:00 - 16:00,0.38,0.38,1.32,0.19,1.32,0.0,0.0
16:00 - 17:00,0.19,0.0,0.38,0.0,0.19,0.0,0.0
17:00 - 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00 - 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,0.0,0.0,0.19,0.0,0.0,0.0
20:00 - 21:00,0.0,0.19,0.0,0.0,0.19,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.19,0.0,0.0,0.75,0.19,0.0,0.0
23:00 - 00:00,0.19,0.0,0.19,0.19,0.0,0.0,0.0
