 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,1,0,0,1,1,0
01:00 - 02:00,0,6,0,8,4,13,1
02:00 - 03:00,0,9,9,7,8,3,0
03:00 - 04:00,0,3,1,0,2,3,0
04:00 - 05:00,2,4,4,4,11,5,0
05:00 - 06:00,0,3,7,8,5,10,0
06:00 - 07:00,0,1,11,9,4,6,0
07:00 - 08:00,1,14,4,7,19,9,0
08:00 - 09:00,2,10,5,3,10,12,0
09:00 - 10:00,1,7,5,10,6,1,1
10:00 - 11:00,0,2,5,1,6,1,1
11:00 - 12:00,0,2,1,2,1,0,2
12:00 - 13:00,3,2,2,3,1,0,0
13:00 - 14:00,1,4,1,3,1,0,0
14:00 - 15:00,2,3,2,6,0,0,0
15:00 - 16:00,2,1,3,0,2,1,0
16:00 - 17:00,0,0,0,1,3,1,0
17:00 - 18:00,0,0,0,0,0,2,0
18:00 - 19:00,0,0,0,0,0,0,0
19:00 - 20:00,0,0,0,0,0,0,0
20:00 - 21:00,0,1,0,0,0,0,0
21:00 - 22:00,0,0,0,0,0,0,0
22:00 - 23:00,0,0,0,1,1,0,0
23:00 - 00:00,1,0,0,0,3,0,0
