 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,6,3,3,7,1,1
01:00 - 02:00,5,4,3,7,5,0,0
02:00 - 03:00,11,11,8,3,10,0,3
03:00 - 04:00,5,7,3,5,2,0,0
04:00 - 05:00,5,7,8,1,9,0,0
05:00 - 06:00,39,9,12,25,6,0,0
06:00 - 07:00,46,21,22,25,27,3,0
07:00 - 08:00,69,43,44,47,55,0,1
08:00 - 09:00,59,62,40,53,61,2,1
09:00 - 10:00,63,57,58,44,48,9,3
10:00 - 11:00,41,40,36,39,29,3,2
11:00 - 12:00,38,33,36,33,35,7,3
12:00 - 13:00,54,37,33,48,41,4,1
13:00 - 14:00,25,28,32,29,49,14,0
14:00 - 15:00,35,36,62,57,45,2,1
15:00 - 16:00,22,51,20,37,34,13,0
16:00 - 17:00,11,31,22,18,24,57,2
17:00 - 18:00,12,12,10,15,14,4,1
18:00 - 19:00,9,12,12,11,10,8,0
19:00 - 20:00,5,13,2,7,8,1,2
20:00 - 21:00,14,7,24,8,10,2,1
21:00 - 22:00,15,13,7,8,6,0,2
22:00 - 23:00,4,10,4,12,10,0,0
23:00 - 00:00,9,7,5,8,5,0,17
