 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,9,14,5,29,12,3,0
01:00 - 02:00,10,17,21,33,18,1,1
02:00 - 03:00,10,36,31,34,27,1,0
03:00 - 04:00,41,49,59,73,69,0,0
04:00 - 05:00,44,99,93,80,83,7,1
05:00 - 06:00,60,108,62,147,68,4,2
06:00 - 07:00,76,101,69,160,75,2,0
07:00 - 08:00,79,256,94,141,67,2,0
08:00 - 09:00,105,94,95,72,70,3,1
09:00 - 10:00,113,125,134,150,75,3,1
10:00 - 11:00,119,87,77,119,54,3,0
11:00 - 12:00,54,93,109,72,54,2,0
12:00 - 13:00,73,81,85,92,46,1,0
13:00 - 14:00,76,72,70,282,52,3,5
14:00 - 15:00,55,42,65,48,42,3,4
15:00 - 16:00,31,45,35,40,42,4,3
16:00 - 17:00,21,26,34,28,35,5,4
17:00 - 18:00,22,25,27,40,11,1,4
18:00 - 19:00,21,26,20,29,19,2,2
19:00 - 20:00,13,13,13,19,11,2,3
20:00 - 21:00,9,14,15,14,8,2,1
21:00 - 22:00,4,16,9,8,8,1,1
22:00 - 23:00,4,4,2,13,3,1,1
23:00 - 00:00,21,7,7,17,3,1,1
