 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.48,0.12,0.24,0.24,0.48,0.48,0.12
01:00 - 02:00,0.0,0.36,0.12,0.48,0.36,0.12,0.48
02:00 - 03:00,0.12,0.36,0.36,0.36,1.08,0.12,0.12
03:00 - 04:00,0.36,0.6,0.84,0.12,0.48,0.12,0.24
04:00 - 05:00,0.12,0.36,0.48,0.48,0.48,0.12,0.24
05:00 - 06:00,0.6,0.24,0.12,0.24,0.72,0.12,0.24
06:00 - 07:00,0.12,0.36,0.48,0.72,0.72,0.0,0.36
07:00 - 08:00,0.24,0.36,0.84,0.96,0.48,0.12,0.36
08:00 - 09:00,0.36,0.48,0.72,0.36,0.24,0.36,0.24
09:00 - 10:00,1.08,1.08,0.84,0.72,0.72,0.36,0.24
10:00 - 11:00,0.96,0.6,0.48,0.84,0.84,0.36,0.0
11:00 - 12:00,1.08,0.48,0.36,0.48,1.08,0.48,0.0
12:00 - 13:00,0.36,0.12,1.44,0.36,0.36,0.36,0.24
13:00 - 14:00,0.96,0.84,0.6,0.72,0.84,0.36,0.48
14:00 - 15:00,1.44,0.96,0.72,0.72,2.4,0.24,0.0
15:00 - 16:00,0.6,0.96,0.96,1.08,0.96,0.12,1.44
16:00 - 17:00,1.08,1.8,0.84,0.96,1.44,0.24,0.96
17:00 - 18:00,1.08,0.36,1.32,1.8,1.44,0.48,0.84
18:00 - 19:00,1.2,1.2,0.96,0.96,1.32,0.72,0.6
19:00 - 20:00,1.2,0.96,0.84,1.32,0.48,0.72,0.48
20:00 - 21:00,0.48,0.6,1.08,2.64,1.2,0.24,0.6
21:00 - 22:00,0.48,0.84,0.72,0.6,0.24,0.36,0.12
22:00 - 23:00,1.2,0.72,0.6,0.6,0.12,0.24,0.48
23:00 - 00:00,0.48,0.12,0.0,0.36,0.12,0.48,0.24
